event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27220869648,true,2002-04-18 00:00:00.000,15.763,2.653,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869649,true,2002-04-18 00:00:00.000,15.746,2.67,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869650,true,2002-04-19 00:00:00.000,15.779,2.658,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869651,true,2002-04-20 00:00:00.000,15.808,2.657,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869652,true,2002-04-22 00:00:00.000,15.781,2.679,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869653,true,2002-04-23 00:00:00.000,15.776,2.68,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869654,true,2002-04-24 00:00:00.000,15.77,2.701,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869655,true,2002-04-24 00:00:00.000,15.778,2.698,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869656,true,2002-04-25 00:00:00.000,15.752,2.695,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869657,true,2002-04-25 00:00:00.000,15.639,2.666,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869658,true,2002-04-26 00:00:00.000,15.755,2.695,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869659,true,2002-04-26 00:00:00.000,15.755,2.695,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
