latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
6.9724278,-4.9166561,2018-08-31T00:00,23.8,90,0.1,6.5,183,0.0,51,95
6.9724278,-4.9166561,2018-08-31T01:00,23.6,93,0.1,7.2,198,0.0,51,97
6.9724278,-4.9166561,2018-08-31T02:00,23.0,96,0.1,7.8,214,0.0,51,97
6.9724278,-4.9166561,2018-08-31T03:00,22.6,98,0.2,8.6,202,0.0,51,96
6.9724278,-4.9166561,2018-08-31T04:00,22.4,98,0.0,7.9,210,0.0,3,94
6.9724278,-4.9166561,2018-08-31T05:00,22.3,99,0.0,8.2,221,0.0,3,100
6.9724278,-4.9166561,2018-08-31T06:00,22.3,98,0.4,5.6,225,0.0,51,100
6.9724278,-4.9166561,2018-08-31T07:00,22.4,98,0.1,6.1,230,0.0,51,95
6.9724278,-4.9166561,2018-08-31T08:00,23.1,96,0.1,6.1,220,0.0,51,73
6.9724278,-4.9166561,2018-08-31T09:00,25.0,85,0.1,9.0,233,0.0,51,91
6.9724278,-4.9166561,2018-08-31T10:00,26.1,81,0.1,6.4,254,0.0,51,100
6.9724278,-4.9166561,2018-08-31T11:00,27.4,75,0.3,6.6,279,0.0,51,93
6.9724278,-4.9166561,2018-08-31T12:00,26.4,79,5.5,4.4,235,0.0,63,92
6.9724278,-4.9166561,2018-08-31T13:00,27.2,80,4.9,2.6,304,0.0,63,98
6.9724278,-4.9166561,2018-08-31T14:00,27.1,81,5.3,3.6,354,0.0,63,98
6.9724278,-4.9166561,2018-08-31T15:00,25.6,87,3.2,4.8,228,0.0,63,100
6.9724278,-4.9166561,2018-08-31T16:00,24.9,91,0.7,1.8,217,0.0,53,100
6.9724278,-4.9166561,2018-08-31T17:00,25.6,86,0.1,6.3,204,0.0,51,100
6.9724278,-4.9166561,2018-08-31T18:00,25.1,89,0.0,5.9,218,0.0,3,99
6.9724278,-4.9166561,2018-08-31T19:00,24.2,94,0.0,6.8,205,0.0,3,95
6.9724278,-4.9166561,2018-08-31T20:00,23.7,96,0.0,8.4,187,0.0,3,90
6.9724278,-4.9166561,2018-08-31T21:00,23.5,95,0.0,6.5,214,0.0,3,92
6.9724278,-4.9166561,2018-08-31T22:00,23.2,95,0.0,5.5,191,0.0,3,97
6.9724278,-4.9166561,2018-08-31T23:00,22.8,96,0.0,6.4,196,0.0,3,97
6.9724278,-4.9166561,2018-09-01T00:00,22.7,99,0.0,5.8,187,0.0,3,97
6.9724278,-4.9166561,2018-09-01T01:00,22.6,99,0.1,4.6,231,0.0,51,97
6.9724278,-4.9166561,2018-09-01T02:00,22.4,100,1.1,4.0,260,0.0,55,100
6.9724278,-4.9166561,2018-09-01T03:00,22.4,100,0.5,2.2,270,0.0,53,98
6.9724278,-4.9166561,2018-09-01T04:00,22.1,100,0.3,1.8,281,0.0,51,100
6.9724278,-4.9166561,2018-09-01T05:00,22.1,100,0.2,3.3,229,0.0,51,100
6.9724278,-4.9166561,2018-09-01T06:00,22.4,98,0.0,5.7,215,0.0,3,97
6.9724278,-4.9166561,2018-09-01T07:00,22.6,99,0.0,6.4,218,0.0,3,100
