latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
6.8480526,-4.9543207,2018-08-31T00:00,23.8,91,0.2,6.8,198,0.0,51,94
6.8480526,-4.9543207,2018-08-31T01:00,23.6,92,0.1,7.1,204,0.0,51,97
6.8480526,-4.9543207,2018-08-31T02:00,23.0,96,0.4,7.2,217,0.0,51,97
6.8480526,-4.9543207,2018-08-31T03:00,22.6,98,0.3,7.7,208,0.0,51,97
6.8480526,-4.9543207,2018-08-31T04:00,22.5,99,0.0,8.4,205,0.0,3,92
6.8480526,-4.9543207,2018-08-31T05:00,22.2,99,0.0,8.4,220,0.0,3,100
6.8480526,-4.9543207,2018-08-31T06:00,22.1,98,0.2,5.4,217,0.0,51,94
6.8480526,-4.9543207,2018-08-31T07:00,22.2,99,0.4,5.6,220,0.0,51,76
6.8480526,-4.9543207,2018-08-31T08:00,23.1,98,0.4,5.2,205,0.0,51,98
6.8480526,-4.9543207,2018-08-31T09:00,24.2,90,0.1,8.5,216,0.0,51,83
6.8480526,-4.9543207,2018-08-31T10:00,26.2,80,0.2,6.6,241,0.0,51,99
6.8480526,-4.9543207,2018-08-31T11:00,27.5,73,0.2,6.8,238,0.0,51,97
6.8480526,-4.9543207,2018-08-31T12:00,27.1,76,7.9,5.6,243,0.0,65,88
6.8480526,-4.9543207,2018-08-31T13:00,28.2,72,0.1,3.5,246,0.0,51,98
6.8480526,-4.9543207,2018-08-31T14:00,27.0,80,1.9,4.0,185,0.0,61,99
6.8480526,-4.9543207,2018-08-31T15:00,25.5,92,7.4,2.8,310,0.0,63,100
6.8480526,-4.9543207,2018-08-31T16:00,25.8,87,0.1,1.5,284,0.0,51,100
6.8480526,-4.9543207,2018-08-31T17:00,25.9,85,0.0,4.6,225,0.0,3,100
6.8480526,-4.9543207,2018-08-31T18:00,25.2,90,0.1,6.6,202,0.0,51,98
6.8480526,-4.9543207,2018-08-31T19:00,24.3,93,0.0,8.0,188,0.0,3,87
6.8480526,-4.9543207,2018-08-31T20:00,23.7,94,0.0,8.3,198,0.0,3,87
6.8480526,-4.9543207,2018-08-31T21:00,23.3,93,0.0,8.6,202,0.0,3,94
6.8480526,-4.9543207,2018-08-31T22:00,23.0,95,0.0,6.3,204,0.0,3,96
6.8480526,-4.9543207,2018-08-31T23:00,22.7,97,0.0,6.9,208,0.0,3,98
6.8480526,-4.9543207,2018-09-01T00:00,22.8,99,0.0,6.0,197,0.0,3,96
6.8480526,-4.9543207,2018-09-01T01:00,22.7,99,0.0,6.3,204,0.0,3,98
6.8480526,-4.9543207,2018-09-01T02:00,22.5,99,0.3,5.5,247,0.0,51,98
6.8480526,-4.9543207,2018-09-01T03:00,22.4,100,0.3,3.1,225,0.0,51,96
6.8480526,-4.9543207,2018-09-01T04:00,22.1,100,0.2,3.1,216,0.0,51,96
6.8480526,-4.9543207,2018-09-01T05:00,22.1,100,0.4,4.9,216,0.0,51,98
6.8480526,-4.9543207,2018-09-01T06:00,22.4,99,0.1,6.3,204,0.0,51,95
6.8480526,-4.9543207,2018-09-01T07:00,22.5,100,0.2,3.9,248,0.0,51,100
6.8480526,-4.9543207,2018-09-01T08:00,23.1,100,0.5,3.1,306,0.0,53,100
6.8480526,-4.9543207,2018-09-01T09:00,23.3,100,1.5,2.5,278,0.0,61,100
6.8480526,-4.9543207,2018-09-01T10:00,23.8,100,1.1,3.1,234,0.0,55,100
6.8480526,-4.9543207,2018-09-01T11:00,24.4,98,0.2,1.0,315,0.0,51,99
6.8480526,-4.9543207,2018-09-01T12:00,24.8,88,1.1,8.4,250,0.0,55,97
6.8480526,-4.9543207,2018-09-01T13:00,25.4,87,0.8,7.5,215,0.0,53,88
6.8480526,-4.9543207,2018-09-01T14:00,26.8,81,0.2,8.9,220,0.0,51,71
6.8480526,-4.9543207,2018-09-01T15:00,25.6,85,2.2,7.2,217,0.0,61,93
6.8480526,-4.9543207,2018-09-01T16:00,26.1,82,0.1,7.4,223,0.0,51,71
6.8480526,-4.9543207,2018-09-01T17:00,27.0,77,0.0,6.4,218,0.0,1,47
6.8480526,-4.9543207,2018-09-01T18:00,26.0,81,0.1,7.0,201,0.0,51,67
6.8480526,-4.9543207,2018-09-01T19:00,24.7,87,0.0,8.8,199,0.0,3,86
6.8480526,-4.9543207,2018-09-01T20:00,24.3,90,0.0,8.2,203,0.0,3,87
6.8480526,-4.9543207,2018-09-01T21:00,24.0,92,0.0,8.4,187,0.0,3,92
6.8480526,-4.9543207,2018-09-01T22:00,23.5,94,0.0,9.1,189,0.0,3,93
6.8480526,-4.9543207,2018-09-01T23:00,23.0,95,0.0,8.6,195,0.0,3,92
6.8480526,-4.9543207,2018-09-02T00:00,22.8,98,0.0,8.7,204,0.0,3,91
6.8480526,-4.9543207,2018-09-02T01:00,22.9,97,0.0,7.8,202,0.0,3,100
6.8480526,-4.9543207,2018-09-02T02:00,22.7,98,0.0,6.1,183,0.0,3,100
6.8480526,-4.9543207,2018-09-02T03:00,22.7,98,0.0,7.2,198,0.0,3,100
6.8480526,-4.9543207,2018-09-02T04:00,22.9,96,0.0,6.8,198,0.0,3,100
6.8480526,-4.9543207,2018-09-02T05:00,22.9,96,0.0,6.1,183,0.0,3,100
6.8480526,-4.9543207,2018-09-02T06:00,22.9,96,0.0,5.8,176,0.0,3,99
6.8480526,-4.9543207,2018-09-02T07:00,23.2,94,0.1,7.6,177,0.0,51,96
6.8480526,-4.9543207,2018-09-02T08:00,24.0,90,0.1,7.4,166,0.0,51,75
6.8480526,-4.9543207,2018-09-02T09:00,25.3,82,0.1,9.6,160,0.0,51,78
6.8480526,-4.9543207,2018-09-02T10:00,27.3,73,0.3,9.0,185,0.0,51,100
6.8480526,-4.9543207,2018-09-02T11:00,27.5,76,0.7,8.9,207,0.0,53,97
6.8480526,-4.9543207,2018-09-02T12:00,27.8,71,4.5,7.9,227,0.0,63,89
6.8480526,-4.9543207,2018-09-02T13:00,28.6,68,0.1,9.2,231,0.0,51,49
6.8480526,-4.9543207,2018-09-02T14:00,29.5,65,0.1,8.0,190,0.0,51,100
6.8480526,-4.9543207,2018-09-02T15:00,25.8,85,1.2,11.5,221,0.0,55,55
6.8480526,-4.9543207,2018-09-02T16:00,27.2,76,0.1,9.0,196,0.0,51,44
6.8480526,-4.9543207,2018-09-02T17:00,27.3,74,0.0,10.0,201,0.0,2,52
6.8480526,-4.9543207,2018-09-02T18:00,26.1,80,0.1,10.4,194,0.0,51,24
6.8480526,-4.9543207,2018-09-02T19:00,24.5,88,0.1,10.0,195,0.0,51,34
6.8480526,-4.9543207,2018-09-02T20:00,24.0,90,0.0,10.0,195,0.0,1,32
6.8480526,-4.9543207,2018-09-02T21:00,23.6,92,0.0,9.8,188,0.0,0,19
6.8480526,-4.9543207,2018-09-02T22:00,23.1,94,0.0,9.1,189,0.0,1,23
6.8480526,-4.9543207,2018-09-02T23:00,22.7,96,0.0,8.5,192,0.0,1,47
6.8480526,-4.9543207,2018-09-03T00:00,22.9,95,0.0,8.6,202,0.0,3,93
6.8480526,-4.9543207,2018-09-03T01:00,22.7,96,0.0,7.6,211,0.0,3,98
6.8480526,-4.9543207,2018-09-03T02:00,22.7,96,0.0,7.5,215,0.0,3,97
6.8480526,-4.9543207,2018-09-03T03:00,22.6,97,0.0,6.4,207,0.0,3,94
6.8480526,-4.9543207,2018-09-03T04:00,22.4,98,0.0,5.0,201,0.0,3,97
6.8480526,-4.9543207,2018-09-03T05:00,22.2,99,0.0,4.6,219,0.0,3,100
6.8480526,-4.9543207,2018-09-03T06:00,22.5,97,0.0,4.8,222,0.0,3,100
6.8480526,-4.9543207,2018-09-03T07:00,22.9,94,0.0,5.9,227,0.0,3,96
6.8480526,-4.9543207,2018-09-03T08:00,23.9,89,0.0,7.2,217,0.0,3,91
6.8480526,-4.9543207,2018-09-03T09:00,25.3,83,0.0,7.4,209,0.0,1,46
6.8480526,-4.9543207,2018-09-03T10:00,27.2,76,0.1,7.0,201,0.0,51,65
6.8480526,-4.9543207,2018-09-03T11:00,28.0,73,0.2,7.0,201,0.0,51,75
6.8480526,-4.9543207,2018-09-03T12:00,27.8,68,0.1,10.2,225,0.0,51,66
6.8480526,-4.9543207,2018-09-03T13:00,29.2,64,0.3,7.9,231,0.0,51,56
6.8480526,-4.9543207,2018-09-03T14:00,29.9,62,0.0,7.5,235,0.0,2,70
6.8480526,-4.9543207,2018-09-03T15:00,27.7,74,2.3,10.0,255,0.0,61,68
6.8480526,-4.9543207,2018-09-03T16:00,27.7,74,1.3,7.3,213,0.0,61,23
6.8480526,-4.9543207,2018-09-03T17:00,27.8,72,0.1,7.7,208,0.0,51,23
6.8480526,-4.9543207,2018-09-03T18:00,26.4,81,0.0,5.1,188,0.0,1,37
6.8480526,-4.9543207,2018-09-03T19:00,25.1,87,0.0,7.8,158,0.0,0,14
6.8480526,-4.9543207,2018-09-03T20:00,24.2,93,0.0,8.3,175,0.0,1,21
6.8480526,-4.9543207,2018-09-03T21:00,23.8,93,0.0,8.0,175,0.0,1,26
6.8480526,-4.9543207,2018-09-03T22:00,23.5,95,0.0,8.3,182,0.0,2,73
6.8480526,-4.9543207,2018-09-03T23:00,23.4,95,0.0,8.1,193,0.0,3,92
6.8480526,-4.9543207,2018-09-04T00:00,23.5,95,0.0,9.4,198,0.0,3,93
6.8480526,-4.9543207,2018-09-04T01:00,23.3,95,0.0,9.0,209,0.0,3,93
6.8480526,-4.9543207,2018-09-04T02:00,23.0,95,0.0,8.2,218,0.0,3,94
6.8480526,-4.9543207,2018-09-04T03:00,22.7,96,0.0,7.5,215,0.0,3,93
6.8480526,-4.9543207,2018-09-04T04:00,22.5,97,0.1,6.5,236,0.0,51,70
6.8480526,-4.9543207,2018-09-04T05:00,22.0,100,1.1,6.1,225,0.0,55,87
6.8480526,-4.9543207,2018-09-04T06:00,22.2,98,0.1,6.8,205,0.0,51,95
6.8480526,-4.9543207,2018-09-04T07:00,22.4,100,0.2,5.8,202,0.0,51,100
6.8480526,-4.9543207,2018-09-04T08:00,23.0,100,0.8,5.7,198,0.0,53,98
6.8480526,-4.9543207,2018-09-04T09:00,23.8,94,0.4,7.1,195,0.0,51,81
6.8480526,-4.9543207,2018-09-04T10:00,26.1,82,0.1,4.9,216,0.0,51,89
6.8480526,-4.9543207,2018-09-04T11:00,27.6,76,0.2,1.6,243,0.0,51,97
6.8480526,-4.9543207,2018-09-04T12:00,27.2,73,4.2,8.3,265,0.0,63,80
6.8480526,-4.9543207,2018-09-04T13:00,27.2,74,1.9,4.6,231,0.0,61,62
6.8480526,-4.9543207,2018-09-04T14:00,29.5,63,0.0,3.7,191,0.0,3,91
6.8480526,-4.9543207,2018-09-04T15:00,28.5,69,0.3,5.8,292,0.0,51,100
6.8480526,-4.9543207,2018-09-04T16:00,24.3,100,6.0,9.3,283,0.0,63,89
6.8480526,-4.9543207,2018-09-04T17:00,24.3,100,0.6,1.8,191,0.0,53,100
6.8480526,-4.9543207,2018-09-04T18:00,24.5,96,0.1,6.0,213,0.0,51,99
6.8480526,-4.9543207,2018-09-04T19:00,23.8,98,0.0,7.9,196,0.0,3,98
6.8480526,-4.9543207,2018-09-04T20:00,23.8,98,0.0,5.6,195,0.0,3,98
