latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
6.8065942,-4.8413269,2018-08-31T00:00,23.4,92,0.1,6.8,198,0.0,51,93
6.8065942,-4.8413269,2018-08-31T01:00,23.1,94,0.3,6.9,208,0.0,51,98
6.8065942,-4.8413269,2018-08-31T02:00,22.8,96,0.4,7.1,210,0.0,51,94
6.8065942,-4.8413269,2018-08-31T03:00,22.2,98,0.3,7.4,203,0.0,51,100
6.8065942,-4.8413269,2018-08-31T04:00,22.1,99,0.0,8.1,201,0.0,3,88
6.8065942,-4.8413269,2018-08-31T05:00,21.8,99,0.0,7.6,211,0.0,3,100
6.8065942,-4.8413269,2018-08-31T06:00,21.6,100,0.2,4.9,197,0.0,51,98
6.8065942,-4.8413269,2018-08-31T07:00,21.8,99,0.3,5.6,207,0.0,51,77
6.8065942,-4.8413269,2018-08-31T08:00,22.9,98,0.3,4.7,189,0.0,51,98
6.8065942,-4.8413269,2018-08-31T09:00,23.5,93,0.2,7.9,196,0.0,51,65
6.8065942,-4.8413269,2018-08-31T10:00,26.1,80,0.1,6.6,221,0.0,51,100
6.8065942,-4.8413269,2018-08-31T11:00,26.8,78,0.3,6.6,193,0.0,51,92
6.8065942,-4.8413269,2018-08-31T12:00,26.9,74,2.5,4.3,265,0.0,63,84
6.8065942,-4.8413269,2018-08-31T13:00,27.4,74,0.3,6.4,223,0.0,51,98
6.8065942,-4.8413269,2018-08-31T14:00,26.1,80,1.2,5.8,180,0.0,55,99
6.8065942,-4.8413269,2018-08-31T15:00,26.5,81,0.3,1.9,292,0.0,51,100
6.8065942,-4.8413269,2018-08-31T16:00,26.4,82,0.2,4.0,265,0.0,51,100
6.8065942,-4.8413269,2018-08-31T17:00,25.7,84,0.2,4.8,222,0.0,51,99
6.8065942,-4.8413269,2018-08-31T18:00,24.8,89,0.0,8.2,195,0.0,3,96
6.8065942,-4.8413269,2018-08-31T19:00,23.8,91,0.0,8.3,198,0.0,3,90
6.8065942,-4.8413269,2018-08-31T20:00,23.2,92,0.0,7.9,210,0.0,3,87
6.8065942,-4.8413269,2018-08-31T21:00,22.8,94,0.0,8.4,200,0.0,3,92
6.8065942,-4.8413269,2018-08-31T22:00,22.5,96,0.0,6.5,214,0.0,3,96
6.8065942,-4.8413269,2018-08-31T23:00,22.3,98,0.0,6.4,218,0.0,3,99
6.8065942,-4.8413269,2018-09-01T00:00,22.5,99,0.0,6.0,197,0.0,3,91
