event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:transmission-timestamp,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
17136251235,true,2009-08-12 16:13:01.000,-139.06012,69.60317,,0.079,-129.0,4.016774704E8,223.0,472,"11",69.60317,72.15319,"3",-139.06012,-153.21,6,0,3,98.0,434.0,"NK",1835.0,27.0,28,4,248,2009-08-12 16:14:03.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136265275,true,2009-08-13 13:34:08.000,-139.07713,69.61664,,0.107,-125.0,4.016775008E8,479.0,260,"11",69.61664,73.47773,"2",-139.07713,-159.41292,11,0,3,102.0,620.0,"NN",2387.0,95.0,5,4,740,2009-08-13 13:34:40.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254383,true,2009-08-14 13:24:04.000,-139.10808,69.6066,,0.145,-130.0,4.016774984E8,447.0,304,"11",69.6066,72.65845,"2",-139.10808,-155.28893,9,0,3,102.0,620.0,"NN",2684.0,74.0,10,4,268,2009-08-14 13:29:15.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256667,true,2009-08-15 16:09:09.000,-139.08034,69.61214,,0.097,-130.0,4.016774856E8,189.0,333,"11",69.61214,66.23513,"3",-139.08034,-121.24454,5,0,3,94.0,248.0,"NL",781.0,45.0,21,4,284,2009-08-15 16:11:13.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257847,true,2009-08-17 14:24:32.000,-139.09353,69.57729,,0.083,-128.0,4.016774887E8,181.0,329,"11",69.57729,76.73563,"3",-139.09353,-178.51058,5,0,3,101.0,372.0,"NP",457.0,71.0,22,4,292,2009-08-17 14:24:32.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254986,true,2009-08-19 14:02:04.000,-139.1322,69.59653,,0.164,-129.0,4.016774595E8,484.0,324,"11",69.59653,75.31437,"2",-139.1322,-169.98547,10,0,2,96.0,558.0,"NP",2316.0,101.0,27,4,272,2009-08-19 14:05:41.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136264447,true,2009-08-21 17:01:37.000,-139.14124,69.60166,,0.152,-129.0,4.016774835E8,335.0,499,"11",69.60166,87.92516,"2",-139.14124,50.02233,6,0,4,98.0,310.0,"NP",1407.0,79.0,24,4,372,2009-08-21 16:59:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251208,true,2009-08-23 16:49:29.000,-139.10214,69.62514,,0.124,-131.0,4.016774635E8,211.0,377,"11",69.62514,88.08787,"3",-139.10214,74.67786,7,0,3,91.0,372.0,"NN",803.0,55.0,28,4,248,2009-08-23 16:46:23.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263135,true,2009-08-25 13:09:08.000,-139.03827,69.59179,,0.056,-124.0,4.016774952E8,823.0,414,"11",69.59179,71.47988,"1",-139.03827,-149.13706,9,0,3,102.0,496.0,"NN",7273.0,93.0,7,4,340,2009-08-25 13:11:12.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254876,true,2009-08-27 15:30:58.000,-139.04942,69.5922,,0.062,-131.0,4.016774944E8,392.0,450,"11",69.5922,63.3462,"2",-139.04942,-104.49131,8,0,4,90.0,434.0,"NL",4085.0,37.0,19,4,272,2009-08-27 15:33:33.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249047,true,2009-08-29 16:47:11.000,-139.101,69.58068,,0.105,-136.0,4.016774889E8,1883.0,5308,"11",69.58068,68.76608,"0",-139.101,-134.73863,4,0,1,99.0,186.0,"NL",170010.0,20.0,24,4,228,2009-08-29 16:48:44.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136260793,true,2009-08-31 13:37:19.000,-139.10346,69.57158,,0.062,-126.0,4.016774731E8,1461.0,321,"11",69.57158,61.26277,"1",-139.10346,-91.03128,7,0,3,98.0,372.0,"NK",3838.0,556.0,18,4,316,2009-08-31 13:38:21.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251241,true,2009-09-02 15:58:07.000,-139.08486,69.58193,,0.097,-127.0,4.0167744E8,273.0,237,"11",69.58193,65.15595,"2",-139.08486,-115.51586,8,0,3,91.0,434.0,"NL",1316.0,56.0,31,4,248,2009-09-02 15:57:36.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249795,true,2009-09-04 17:00:54.000,-139.09542,69.61798,,0.14,-129.0,4.016774105E8,196.0,365,"11",69.61798,75.82496,"3",-139.09542,-173.42887,5,0,4,98.0,310.0,"NK",1031.0,37.0,35,4,236,2009-09-04 16:58:19.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263792,true,2009-09-06 16:15:11.000,-139.13609,69.61617,,0.109,-126.0,4.016774662E8,244.0,488,"11",69.61617,72.19832,"3",-139.13609,-153.73364,10,0,4,106.0,558.0,"NK",949.0,62.0,25,4,352,2009-09-06 16:09:30.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259264,true,2009-09-08 13:59:34.000,-139.10052,69.58427,,0.133,-132.0,4.016774832E8,392.0,303,"11",69.58427,75.00287,"2",-139.10052,-168.74522,7,0,3,99.0,372.0,"NP",976.0,157.0,15,4,304,2009-09-08 14:02:09.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254930,true,2009-09-10 14:40:08.000,-139.16118,69.59535,,0.139,-127.0,4.016774563E8,399.0,225,"11",69.59535,65.41681,"2",-139.16118,-115.01179,9,0,3,90.0,496.0,"NK",2255.0,70.0,25,4,272,2009-09-10 14:44:16.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250863,true,2009-09-12 13:50:17.000,-139.0479,69.58324,,0.049,-128.0,4.016774912E8,431.0,242,"11",69.58324,62.09293,"2",-139.0479,-95.86177,8,0,3,90.0,496.0,"NK",1420.0,130.0,5,4,244,2009-09-12 13:48:14.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249929,true,2009-09-14 15:15:49.000,-139.16956,69.58718,,0.094,-131.0,4.016774122E8,275.0,250,"11",69.58718,62.0115,"2",-139.16956,-98.43535,8,0,3,93.0,496.0,"NL",825.0,91.0,33,4,236,2009-09-14 15:16:51.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263983,true,2009-09-16 13:54:27.000,-139.08311,69.58636,,0.1,-129.0,4.016774881E8,640.0,244,"11",69.58636,62.40655,"1",-139.08311,-97.59734,8,0,3,90.0,434.0,"NK",1822.0,224.0,7,4,356,2009-09-16 13:58:04.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136247446,true,2009-09-18 16:10:05.000,-139.09418,69.60355,,0.116,-132.0,4.016775017E8,288.0,272,"11",69.60355,65.82485,"2",-139.09418,-119.2142,7,0,4,92.0,496.0,"NL",1405.0,59.0,2,3,196,2009-09-18 16:09:04.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136248581,true,2009-09-20 15:46:36.000,-139.11846,69.60416,,0.155,-130.0,4.016775008E8,207.0,341,"11",69.60416,64.0826,"3",-139.11846,-109.78405,5,0,3,84.0,434.0,"NL",909.0,46.0,2,3,224,2009-09-20 15:50:13.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136261196,true,2009-09-22 13:16:00.000,-139.11889,69.58711,,0.155,-125.0,4.016775042E8,659.0,366,"11",69.58711,71.83384,"1",-139.11889,-151.31622,12,0,3,102.0,744.0,"NP",4958.0,87.0,1,3,320,2009-09-22 13:22:13.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136248144,true,2009-09-24 13:15:15.000,-138.98074,69.57979,,0.151,-136.0,4.016775038E8,0.0,3538,"11",69.57979,54.52055,"B",-138.98074,-51.31233,2,0,2,47.0,62.0,"NL",0.0,0.0,0,4,216,2009-09-24 13:15:46.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249130,true,2009-09-26 14:14:25.000,-139.08085,69.60246,,0.152,-132.0,4.016775057E8,492.0,471,"11",69.60246,76.44277,"2",-139.08085,-176.01037,7,0,4,97.0,434.0,"NP",3036.0,79.0,2,4,228,2009-09-26 14:18:34.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249218,true,2009-09-28 15:51:50.000,-139.06956,69.60401,,0.089,-130.0,4.016774397E8,235.0,225,"11",69.60401,64.41562,"3",-139.06956,-111.64166,9,0,3,92.0,558.0,"NL",1148.0,48.0,30,4,228,2009-09-28 15:56:29.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136247459,true,2009-09-30 16:39:38.000,-139.08276,69.61571,,0.108,-134.0,4.016774898E8,187.0,327,"11",69.61571,74.0358,"3",-139.08276,-163.96019,5,0,4,101.0,248.0,"NK",475.0,73.0,9,4,196,2009-09-30 16:37:35.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251588,true,2009-10-01 15:14:08.000,-139.08781,69.57545,,0.089,-125.0,4.016775237E8,486.0,512,"11",69.57545,61.90863,"2",-139.08781,-98.24725,11,0,4,98.0,620.0,"NL",3391.0,69.0,-2,3,252,2009-10-01 15:18:47.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250085,true,2009-10-03 14:43:55.000,-139.09922,69.61764,,0.139,-129.0,4.016775181E8,218.0,228,"11",69.61764,78.56324,"3",-139.09922,172.64008,10,0,4,96.0,558.0,"NP",621.0,76.0,-2,3,240,2009-10-03 14:39:17.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136247478,true,2009-10-05 14:23:01.000,-139.12986,69.58268,,0.15,-130.0,4.016774958E8,192.0,335,"11",69.58268,77.03618,"3",-139.12986,-179.38172,8,0,3,94.0,434.0,"NP",813.0,45.0,4,4,196,2009-10-05 14:25:36.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136248394,true,2009-10-07 15:45:27.000,-139.0754,69.60589,,0.09,-129.0,4.016774809E8,212.0,300,"11",69.60589,63.94265,"3",-139.0754,-109.07584,6,0,1,97.0,310.0,"NL",675.0,66.0,18,4,220,2009-10-07 15:44:56.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136265307,true,2009-10-09 13:42:46.000,-139.13509,69.61217,,0.15,-131.0,4.016775359E8,1343.0,282,"11",69.61217,73.8792,"1",-139.13509,-162.16581,8,0,3,102.0,496.0,"NP",6142.0,293.0,-9,4,992,2009-10-09 13:45:53.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136261195,true,2009-10-11 13:54:56.000,-139.09719,69.58749,,0.15,-128.0,4.016775074E8,342.0,201,"11",69.58749,62.4116,"2",-139.09719,-97.84319,11,0,3,90.0,744.0,"NK",1370.0,85.0,0,3,320,2009-10-11 13:57:00.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263104,true,2009-10-13 14:48:25.000,-139.08725,69.62252,,0.144,-127.0,4.016774966E8,352.0,239,"11",69.62252,66.05342,"2",-139.08725,-118.66541,12,0,3,95.0,744.0,"NK",2175.0,56.0,2,3,340,2009-10-13 14:52:34.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136247799,true,2009-10-15 13:58:04.000,-139.11009,69.60894,,0.146,-126.0,4.016774749E8,387.0,250,"11",69.60894,62.73036,"2",-139.11009,-99.86249,8,0,3,96.0,434.0,"NK",1343.0,111.0,17,4,208,2009-10-15 14:01:41.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255310,true,2009-10-17 13:52:39.000,-139.1412,69.61043,,0.143,-123.0,4.016774936E8,798.0,234,"11",69.61043,74.59373,"1",-139.1412,-165.50885,10,0,3,102.0,558.0,"NN",2919.0,218.0,3,3,276,2009-10-17 13:49:03.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251116,true,2009-10-19 14:03:16.000,-139.06494,69.58512,,0.053,-129.0,4.016775198E8,472.0,206,"11",69.58512,63.00563,"2",-139.06494,-101.30295,10,0,3,91.0,620.0,"NK",1858.0,119.0,-2,3,248,2009-10-19 14:03:16.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136264165,true,2009-10-21 13:13:57.000,-139.03362,69.61169,,0.063,-126.0,4.016775367E8,389.0,262,"11",69.61169,59.81862,"2",-139.03362,-82.24512,10,0,4,95.0,558.0,"NK",1123.0,134.0,-6,3,364,2009-10-21 13:13:27.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136248724,true,2009-10-23 14:40:31.000,-139.10761,69.57742,,0.1,-132.0,4.016774228E8,245.0,352,"11",69.57742,78.27773,"3",-139.10761,173.71925,6,0,3,79.0,434.0,"NP",588.0,101.0,30,4,224,2009-10-23 14:44:09.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257954,true,2009-10-25 16:37:34.000,-139.09223,69.6207,,0.147,-132.0,4.016774133E8,192.0,354,"11",69.6207,74.2332,"3",-139.09223,-164.42637,10,0,3,99.0,620.0,"NK",1070.0,34.0,33,4,292,2009-10-25 16:44:49.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262671,true,2009-10-27 15:38:25.000,-139.12604,69.62415,,0.121,-129.0,4.01677511E8,407.0,238,"11",69.62415,82.9528,"2",-139.12604,146.64056,11,0,3,95.0,620.0,"NP",1173.0,141.0,0,3,336,2009-10-27 15:40:30.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250566,true,2009-10-29 16:42:15.000,-139.1121,69.63515,,0.0,-127.0,4.016775053E8,203.0,288,"11",69.63515,74.50206,"3",-139.1121,-165.93126,8,0,4,98.0,496.0,"NK",1086.0,38.0,0,3,244,2009-10-29 16:39:10.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254494,true,2009-10-31 16:24:27.000,-139.09235,69.63046,,0.0,-128.0,4.016775099E8,291.0,375,"11",69.63046,86.49085,"2",-139.09235,117.07132,7,0,4,93.0,372.0,"NN",1126.0,75.0,-2,3,272,2009-10-31 16:22:24.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262338,true,2009-11-02 16:47:59.000,-139.07411,69.57756,,0.081,-126.0,4.01677541E8,248.0,269,"11",69.57756,74.66206,"3",-139.07411,-167.31743,10,0,4,100.0,620.0,"NK",1188.0,51.0,-9,3,332,2009-11-02 16:43:52.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252355,true,2009-11-04 15:15:47.000,-139.09715,69.60312,,0.119,-133.0,4.016774712E8,332.0,246,"11",69.60312,61.50105,"2",-139.09715,-95.76271,9,0,3,93.0,496.0,"NL",1004.0,109.0,20,4,256,2009-11-04 15:16:49.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255920,true,2009-11-06 16:50:07.000,-139.12454,69.61252,,0.15,-126.0,4.016774733E8,199.0,377,"11",69.61252,75.13677,"3",-139.12454,-169.62612,9,0,3,99.0,496.0,"NK",1295.0,30.0,15,3,280,2009-11-06 16:51:40.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263736,true,2009-11-08 14:23:40.000,-139.03416,69.5827,,0.048,-124.0,4.016775221E8,380.0,209,"11",69.5827,64.44201,"2",-139.03416,-109.74576,11,0,3,92.0,620.0,"NK",1541.0,93.0,-12,3,352,2009-11-08 14:22:38.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136260933,true,2009-11-10 13:36:25.000,-139.07549,69.61319,,0.096,-126.0,4.016775427E8,179.0,303,"11",69.61319,61.36458,"3",-139.07549,-90.42138,7,0,3,83.0,434.0,"NK",509.0,62.0,-8,3,320,2009-11-10 13:34:52.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251434,true,2009-11-12 16:15:20.000,-139.0673,69.61235,,0.097,-132.0,4.016774727E8,233.0,458,"11",69.61235,85.72062,"3",-139.0673,120.46894,7,0,2,92.0,372.0,"NP",1036.0,52.0,15,3,252,2009-11-12 16:18:57.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250354,true,2009-11-16 15:33:03.000,-139.09214,69.61757,,0.096,-129.0,4.016774675E8,223.0,438,"11",69.61757,82.78637,"3",-139.09214,146.38928,10,0,4,103.0,558.0,"NP",989.0,50.0,16,4,240,2009-11-16 15:36:10.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136260604,true,2009-11-18 15:14:45.000,-139.07075,69.6054,,0.09,-128.0,4.016774818E8,169.0,238,"11",69.6054,81.03895,"3",-139.07075,158.19488,10,0,2,92.0,558.0,"NP",434.0,65.0,10,3,316,2009-11-18 15:19:24.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259087,true,2009-11-20 14:53:51.000,-139.09597,69.61618,,0.133,-129.0,4.016774788E8,218.0,229,"11",69.61618,79.48835,"3",-139.09597,167.49899,10,0,3,95.0,558.0,"NP",616.0,77.0,7,3,304,2009-11-20 14:58:31.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252061,true,2009-11-22 15:02:56.000,-139.05293,69.58078,,0.05,-130.0,4.016775286E8,234.0,529,"11",69.58078,60.57219,"3",-139.05293,-90.63454,9,0,4,100.0,496.0,"NL",1302.0,42.0,-4,3,256,2009-11-22 15:08:38.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262359,true,2009-11-24 16:21:46.000,-139.10611,69.61176,,0.131,-126.0,4.016774772E8,186.0,248,"11",69.61176,65.93559,"3",-139.10611,-119.99783,10,0,4,93.0,620.0,"NL",1037.0,33.0,9,3,332,2009-11-24 16:21:47.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256335,true,2009-11-26 16:49:58.000,-139.049,69.59821,,0.067,-129.0,4.016774794E8,196.0,365,"11",69.59821,88.08342,"3",-139.049,73.77299,8,0,3,102.0,434.0,"NN",624.0,61.0,12,3,284,2009-11-26 16:53:36.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258239,true,2009-11-28 14:44:43.000,-139.07022,69.61701,,0.101,-128.0,4.016774736E8,406.0,210,"11",69.61701,65.89482,"2",-139.07022,-117.92714,12,0,3,93.0,682.0,"NK",2464.0,66.0,15,3,296,2009-11-28 14:47:19.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263043,true,2009-11-30 14:52:15.000,-139.13736,69.61836,,0.144,-130.0,4.01677476E8,204.0,218,"11",69.61836,79.29615,"3",-139.13736,168.43511,11,0,4,96.0,620.0,"NP",519.0,80.0,11,3,340,2009-11-30 14:49:09.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263952,true,2009-12-02 14:29:17.000,-139.13147,69.61595,,0.144,-127.0,4.016775161E8,239.0,398,"11",69.61595,77.90762,"3",-139.13147,176.09266,12,0,3,103.0,682.0,"NP",1346.0,42.0,-1,3,356,2009-12-02 14:32:23.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136247296,true,2009-12-04 15:51:13.000,-139.07916,69.62348,,0.088,-132.0,4.016775104E8,1489.0,302,"11",69.62348,83.89195,"1",-139.07916,138.56643,8,0,2,87.0,434.0,"NP",4482.0,494.0,-12,3,176,2009-12-04 15:51:44.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259805,true,2009-12-06 15:05:31.000,-139.09908,69.59402,,0.112,-129.0,4.0167754E8,424.0,224,"11",69.59402,80.29266,"2",-139.09908,164.70801,11,0,3,96.0,682.0,"NN",1166.0,154.0,-11,3,308,2009-12-06 15:06:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262029,true,2009-12-08 15:16:08.000,-139.05325,69.56137,,0.062,-127.0,4.016775298E8,196.0,216,"11",69.56137,61.10418,"3",-139.05325,-93.77431,11,0,4,91.0,620.0,"NL",628.0,61.0,-6,3,328,2009-12-08 15:19:14.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254404,true,2009-12-10 14:52:08.000,-139.06364,69.59525,,0.069,-128.0,4.016774138E8,263.0,243,"11",69.59525,59.47371,"2",-139.06364,-84.2792,11,0,4,92.0,620.0,"NL",741.0,93.0,30,4,268,2009-12-10 14:54:12.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251170,true,2009-12-12 16:11:27.000,-139.08857,69.60769,,0.12,-134.0,4.016773938E8,296.0,401,"11",69.60769,65.07226,"2",-139.08857,-114.57417,5,0,3,87.0,248.0,"NL",1947.0,45.0,34,4,248,2009-12-12 16:13:32.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253372,true,2009-12-14 17:00:51.000,-139.10325,69.62437,,0.128,-134.0,4.016775333E8,228.0,490,"11",69.62437,88.33674,"3",-139.10325,44.61609,5,0,4,96.0,372.0,"NN",830.0,62.0,-8,3,264,2009-12-14 17:03:57.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259180,true,2009-12-16 15:01:17.000,-139.04655,69.59633,,0.061,-128.0,4.016773101E8,984.0,225,"11",69.59633,79.82039,"1",-139.04655,167.32839,11,0,3,99.0,682.0,"NN",2519.0,384.0,-20,3,304,2009-12-16 14:58:43.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253135,true,2009-12-18 13:22:23.000,-139.09091,69.58769,,0.128,-127.0,4.016774744E8,229.0,288,"11",69.58769,60.4594,"3",-139.09091,-86.60157,9,0,4,97.0,496.0,"NK",822.0,63.0,12,4,260,2009-12-18 13:20:20.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136261665,true,2009-12-20 14:19:01.000,-139.04176,69.58909,,0.045,-126.0,4.016774781E8,276.0,412,"11",69.58909,64.24228,"2",-139.04176,-107.42411,11,0,3,89.0,620.0,"NK",2645.0,28.0,6,3,324,2009-12-20 14:19:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249172,true,2009-12-22 15:08:25.000,-139.0727,69.62412,,0.067,-126.0,4.016774718E8,223.0,381,"11",69.62412,67.63099,"3",-139.0727,-127.86346,8,0,3,98.0,496.0,"NK",2217.0,22.0,15,4,228,2009-12-22 15:11:31.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256755,true,2009-12-24 16:56:41.000,-139.0733,69.61865,,0.118,-131.0,4.016774319E8,208.0,376,"11",69.61865,88.22393,"3",-139.0733,67.53681,8,0,3,90.0,434.0,"NN",790.0,54.0,27,4,284,2009-12-24 16:59:48.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258562,true,2009-12-26 15:04:22.000,-139.06138,69.60547,,0.089,-133.0,4.01677474E8,243.0,246,"11",69.60547,60.16502,"3",-139.06138,-87.99528,10,0,3,91.0,558.0,"NL",670.0,88.0,8,3,300,2009-12-26 14:59:43.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258218,true,2009-12-28 16:22:42.000,-139.11719,69.61184,,0.152,-126.0,4.016774384E8,820.0,225,"11",69.61184,65.61937,"1",-139.11719,-118.02205,12,0,3,94.0,682.0,"NL",4565.0,147.0,-17,3,296,2009-12-28 16:19:05.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255639,true,2009-12-30 14:43:48.000,-139.07772,69.59355,,0.097,-129.0,4.016774594E8,192.0,256,"11",69.59355,78.98842,"3",-139.07772,170.34822,9,0,3,97.0,496.0,"NP",713.0,51.0,17,4,276,2009-12-30 14:40:42.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249035,true,2010-01-01 15:37:19.000,-138.93293,69.57543,,0.1,-136.0,4.016774683E8,0.0,2379,"11",69.57543,62.16037,"B",-138.93293,-98.64195,2,0,2,20.0,124.0,"NL",0.0,0.0,17,4,228,2010-01-01 15:38:21.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136248042,true,2010-01-03 16:51:28.000,-139.13007,69.62451,,0.118,-131.0,4.016774139E8,319.0,287,"11",69.62451,88.03727,"2",-139.13007,83.70728,9,0,3,89.0,496.0,"NN",990.0,102.0,30,4,212,2010-01-03 16:55:37.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262019,true,2010-01-05 16:12:30.000,-139.10377,69.62743,,0.109,-129.0,4.016774685E8,182.0,292,"11",69.62743,72.25762,"3",-139.10377,-153.67821,10,0,3,102.0,558.0,"NK",1205.0,27.0,14,3,328,2010-01-05 16:09:56.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
