event-id,visible,timestamp,location-long,location-lat,acceleration-x,location-error-text,mag:magnetic-field-raw-x,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
17047660624,true,2018-03-22 00:10:46.000,-6.359567,52.340515,0.0248641652504917,,0.0,"gps",,"17769","17769","Biology of birds practical"
17047660625,true,2018-03-22 01:10:47.000,-6.35921,52.340469,0.521521892784747,,1.29565000000544E-7,"gps",,"17769","17769","Biology of birds practical"
17047660626,true,2018-03-22 02:10:48.000,-6.35973,52.335793,0.0209989112034201,,2.23238530000094E-5,"gps",,"17769","17769","Biology of birds practical"
17047660627,true,2018-03-22 03:10:47.000,-6.360038,52.335789,0.139150995035461,,2.25569170000485E-5,"gps",,"17769","17769","Biology of birds practical"
17047660628,true,2018-03-22 04:11:11.000,-6.358995,52.336864,0.124674749702736,,1.36569850000362E-5,"gps",,"17769","17769","Biology of birds practical"
17047660629,true,2018-03-22 05:10:47.000,-6.358485,52.33794,4.56161096497749,,7.80134900000165E-6,"gps",,"17769","17769","Biology of birds practical"
17047660630,true,2018-03-22 06:10:47.000,-6.382473,52.376213,0.229242972595112,,0.00179903203999974,"gps",,"17769","17769","Biology of birds practical"
17047660631,true,2018-03-22 07:10:46.000,-6.38579,52.375862,0.0611944889132533,,0.0019370561379996,"gps",,"17769","17769","Biology of birds practical"
17047660632,true,2018-03-22 08:10:49.000,-6.384903,52.375774,0.0260859006595555,,0.00188510997699976,"gps",,"17769","17769","Biology of birds practical"
17047660633,true,2018-03-22 09:10:47.000,-6.385267,52.375847,0.219469637519834,,0.00190884022399975,"gps",,"17769","17769","Biology of birds practical"
17047660634,true,2018-03-22 10:10:50.000,-6.383022,52.374432,0.015507515364867,,0.00170049991399969,"gps",,"17769","17769","Biology of birds practical"
17047660635,true,2018-03-22 11:11:03.000,-6.383244,52.374401,0.00985259616704156,,0.0017088613249997,"gps",,"17769","17769","Biology of birds practical"
17047660636,true,2018-03-22 12:10:50.000,-6.383182,52.374481,0.0311420013931056,,0.00171135738099994,"gps",,"17769","17769","Biology of birds practical"
17047660637,true,2018-03-22 13:11:19.000,-6.382733,52.374428,0.708877179167606,,0.00168675512499988,"gps",,"17769","17769","Biology of birds practical"
17047660638,true,2018-03-22 14:10:51.000,-6.376573,52.369293,0.904315788224151,,0.00111737731999972,"gps",,"17769","17769","Biology of birds practical"
17047660639,true,2018-03-22 15:10:47.000,-6.385268,52.375435,0.62438462572354,,0.00187994780099996,"gps",,"17769","17769","Biology of birds practical"
17047660640,true,2018-03-22 16:10:55.000,-6.376322,52.374207,0.486502229704852,,0.00141588088899965,"gps",,"17769","17769","Biology of birds practical"
17047660641,true,2018-03-22 17:10:47.000,-6.383435,52.374611,0.762884703397862,,0.00173221863999988,"gps",,"17769","17769","Biology of birds practical"
17047660642,true,2018-03-22 18:11:11.000,-6.376783,52.369095,3.62002061828028,,0.00111320705599987,"gps",,"17769","17769","Biology of birds practical"
17047660643,true,2018-03-22 19:10:53.000,-6.359208,52.338394,0.0236098995525769,,4.62752200001085E-6,"gps",,"17769","17769","Biology of birds practical"
17047660644,true,2018-03-22 20:10:49.000,-6.359102,52.338596,0.0193589633792823,,3.89878600000357E-6,"gps",,"17769","17769","Biology of birds practical"
17047660645,true,2018-03-22 21:10:47.000,-6.359372,52.33865,0.0149522118723016,,3.51625000000854E-6,"gps",,"17769","17769","Biology of birds practical"
17047660646,true,2018-03-22 22:11:10.000,-6.35918,52.338585,0.00750079167034533,,3.87466900000588E-6,"gps",,"17769","17769","Biology of birds practical"
17047660647,true,2018-03-22 23:10:48.000,-6.359248,52.338638,0.0409044884114829,,3.62489000000143E-6,"gps",,"17769","17769","Biology of birds practical"
17047660648,true,2018-03-23 00:10:56.000,-6.359583,52.338333,0.0543131018126876,,4.76138000002089E-6,"gps",,"17769","17769","Biology of birds practical"
17047660649,true,2018-03-23 01:10:48.000,-6.359005,52.337997,0.0500230858927592,,6.65616800001061E-6,"gps",,"17769","17769","Biology of birds practical"
17047660650,true,2018-03-23 02:11:10.000,-6.359704,52.33786,0.00215932439093631,,7.06779400002269E-6,"gps",,"17769","17769","Biology of birds practical"
17047660651,true,2018-03-23 03:10:48.000,-6.359735,52.337856,0.0187149798839739,,7.09850500000674E-6,"gps",,"17769","17769","Biology of birds practical"
17047660652,true,2018-03-23 04:10:49.000,-6.359722,52.337688,0.0171032948423177,,8.01595400001943E-6,"gps",,"17769","17769","Biology of birds practical"
17047660653,true,2018-03-23 05:10:47.000,-6.359698,52.337841,3.72822154361436,,7.16743700003232E-6,"gps",,"17769","17769","Biology of birds practical"
17047660654,true,2018-03-23 06:10:47.000,-6.377543,52.369514,0.211724368498719,,0.00116407857699994,"gps",,"17769","17769","Biology of birds practical"
17047660655,true,2018-03-23 07:11:01.000,-6.37921,52.37112,0.0310663879015972,,0.00132251347399962,"gps",,"17769","17769","Biology of birds practical"
17047660656,true,2018-03-23 08:10:48.000,-6.379028,52.371376,0.664674598974156,,0.00133113184199965,"gps",,"17769","17769","Biology of birds practical"
17047660657,true,2018-03-23 09:12:04.000,-6.385706,52.375732,0.0662915152331276,,0.00192348440999969,"gps",,"17769","17769","Biology of birds practical"
17047660658,true,2018-03-23 10:10:53.000,-6.384735,52.375774,0.0113620351915443,,0.00187662530499974,"gps",,"17769","17769","Biology of birds practical"
17047660659,true,2018-03-23 11:10:56.000,-6.384605,52.37571,0.0439458155472793,,0.00186558946899959,"gps",,"17769","17769","Biology of birds practical"
17047660660,true,2018-03-23 12:10:46.000,-6.38525,52.375698,0.0685079953486167,,0.00189745997799974,"gps",,"17769","17769","Biology of birds practical"
17047660661,true,2018-03-23 13:12:04.000,-6.384245,52.375725,0.146291952863251,,0.00184874778399994,"gps",,"17769","17769","Biology of birds practical"
17047660662,true,2018-03-23 14:10:47.000,-6.382349,52.375107,0.00433251296139735,,0.00171562598799972,"gps",,"17769","17769","Biology of birds practical"
17047660663,true,2018-03-23 15:11:19.000,-6.38238,52.375141,0.152205931004072,,0.00171939284499972,"gps",,"17769","17769","Biology of birds practical"
17047660664,true,2018-03-23 16:10:49.000,-6.384507,52.375561,0.117492900721289,,0.00185022571599959,"gps",,"17769","17769","Biology of birds practical"
17047660665,true,2018-03-23 17:10:47.000,-6.383355,52.374775,0.0595840028154693,,0.00173961654399972,"gps",,"17769","17769","Biology of birds practical"
17047660666,true,2018-03-23 18:10:45.000,-6.3827,52.37513,4.13416122779811,,0.00173333391399965,"gps",,"17769","17769","Biology of birds practical"
17047660667,true,2018-03-23 19:10:48.000,-6.359677,52.340755,0.0097499111677007,,6.96999999989148E-8,"gps",,"17769","17769","Biology of birds practical"
17047660668,true,2018-03-23 20:10:48.000,-6.359694,52.340668,0.10089872678574,,3.9537999999203E-8,"gps",,"17769","17769","Biology of birds practical"
17047660669,true,2018-03-23 21:10:46.000,-6.358255,52.340881,0.00381182028529637,,1.85530000000085E-6,"gps",,"17769","17769","Biology of birds practical"
17047660670,true,2018-03-23 22:11:10.000,-6.358282,52.340851,0.0200257755554,,1.76412099999866E-6,"gps",,"17769","17769","Biology of birds practical"
17047660671,true,2018-03-23 23:10:46.000,-6.358161,52.341015,0.0630070209538558,,2.22683599999596E-6,"gps",,"17769","17769","Biology of birds practical"
17047660672,true,2018-03-24 00:10:48.000,-6.3581,52.34045,0.0021057744093171,,2.1563140000005E-6,"gps",,"17769","17769","Biology of birds practical"
17047660673,true,2018-03-24 01:11:10.000,-6.358072,52.340458,0.00529699019642558,,2.23827400000134E-6,"gps",,"17769","17769","Biology of birds practical"
17047660674,true,2018-03-24 02:10:46.000,-6.358052,52.340412,0.00399456796150965,,2.30583400000173E-6,"gps",,"17769","17769","Biology of birds practical"
17047660675,true,2018-03-24 03:10:48.000,-6.358097,52.340435,0.553952455548509,,2.16730000000155E-6,"gps",,"17769","17769","Biology of birds practical"
17047660676,true,2018-03-24 04:10:46.000,-6.365819,52.338882,0.0068218352042753,,4.17541930000164E-5,"gps",,"17769","17769","Biology of birds practical"
17047660677,true,2018-03-24 05:10:46.000,-6.365829,52.338943,3.676645469467,,4.16838280000038E-5,"gps",,"17769","17769","Biology of birds practical"
17047660678,true,2018-03-24 06:10:48.000,-6.378063,52.371124,0.0757990832847622,,0.00127901289699989,"gps",,"17769","17769","Biology of birds practical"
17047660679,true,2018-03-24 07:11:18.000,-6.379135,52.370941,0.0183787722968864,,0.00130864809999989,"gps",,"17769","17769","Biology of birds practical"
17047660680,true,2018-03-24 08:10:49.000,-6.379295,52.370808,0.681089751809745,,0.00130685983299958,"gps",,"17769","17769","Biology of birds practical"
17047660681,true,2018-03-24 09:10:49.000,-6.384972,52.375847,0.187159303381334,,0.00189376424899978,"gps",,"17769","17769","Biology of birds practical"
17047660682,true,2018-03-24 10:10:48.000,-6.383043,52.374649,0.122102677004125,,0.00171625253199961,"gps",,"17769","17769","Biology of birds practical"
17047660683,true,2018-03-24 11:12:04.000,-6.38374,52.37566,0.00300058318024232,,0.00181950495400001,"gps",,"17769","17769","Biology of birds practical"
17047660684,true,2018-03-24 12:10:48.000,-6.383717,52.375637,0.0221755730449122,,0.00181677738399957,"gps",,"17769","17769","Biology of birds practical"
17047660685,true,2018-03-24 13:11:37.000,-6.383902,52.375801,0.0556994338001462,,0.00183729402099994,"gps",,"17769","17769","Biology of birds practical"
17047660686,true,2018-03-24 14:10:50.000,-6.384718,52.375767,0.0229736657882387,,0.001875276305,"gps",,"17769","17769","Biology of birds practical"
17047660687,true,2018-03-24 15:10:46.000,-6.38502,52.375675,0.174355191300631,,0.00188408080899982,"gps",,"17769","17769","Biology of birds practical"
17047660688,true,2018-03-24 16:10:47.000,-6.383085,52.374649,0.125603616407234,,0.00171822627999964,"gps",,"17769","17769","Biology of birds practical"
17047660689,true,2018-03-24 17:10:46.000,-6.384472,52.375393,0.858317561343976,,0.00183673390899991,"gps",,"17769","17769","Biology of birds practical"
17047660690,true,2018-03-24 18:10:46.000,-6.376298,52.369522,0.120167409748254,,0.00112133241,"gps",,"17769","17769","Biology of birds practical"
17047660691,true,2018-03-24 19:11:09.000,-6.376807,52.368488,3.48850209671346,,0.00107970632899977,"gps",,"17769","17769","Biology of birds practical"
17047660692,true,2018-03-24 20:10:48.000,-6.357955,52.33934,0.0222035650567944,,3.97916900001015E-6,"gps",,"17769","17769","Biology of birds practical"
17047660693,true,2018-03-24 21:10:46.000,-6.358263,52.339405,0.00755448706900009,,2.93251600000975E-6,"gps",,"17769","17769","Biology of birds practical"
17047660694,true,2018-03-24 22:10:45.000,-6.358295,52.33934,0.00642628003252215,,2.99860900000859E-6,"gps",,"17769","17769","Biology of birds practical"
17047660695,true,2018-03-24 23:10:46.000,-6.358366,52.339378,0.00702221456464188,,2.73516999999989E-6,"gps",,"17769","17769","Biology of birds practical"
17047660696,true,2018-03-25 00:10:46.000,-6.358285,52.339417,0.20497244663712,,2.8491280000127E-6,"gps",,"17769","17769","Biology of birds practical"
17047660697,true,2018-03-25 01:10:47.000,-6.359892,52.33786,0.021958489381492,,7.15465000002288E-6,"gps",,"17769","17769","Biology of birds practical"
17047660698,true,2018-03-25 02:10:49.000,-6.359951,52.337666,0.0132726326770997,,8.26425700002676E-6,"gps",,"17769","17769","Biology of birds practical"
17047660699,true,2018-03-25 03:10:47.000,-6.360105,52.337593,0.0228282217597582,,8.82752800003006E-6,"gps",,"17769","17769","Biology of birds practical"
17047660700,true,2018-03-25 04:10:48.000,-6.359792,52.337666,4.11110936359486,,8.16742600002691E-6,"gps",,"17769","17769","Biology of birds practical"
17047660701,true,2018-03-25 05:10:46.000,-6.37721,52.373039,0.0678746489864304,,0.00136908602499967,"gps",,"17769","17769","Biology of birds practical"
17047660702,true,2018-03-25 06:10:54.000,-6.378198,52.373119,0.0514821056157176,,0.00141013497699995,"gps",,"17769","17769","Biology of birds practical"
17047660703,true,2018-03-25 07:10:51.000,-6.378003,52.373566,0.524515870317238,,0.00143225469699954,"gps",,"17769","17769","Biology of birds practical"
17047660704,true,2018-03-25 08:10:46.000,-6.384943,52.37561,0.0285647944378964,,0.00187560040099986,"gps",,"17769","17769","Biology of birds practical"
17047660705,true,2018-03-25 09:10:46.000,-6.385318,52.375725,0.0461537940822371,,0.00190285810099993,"gps",,"17769","17769","Biology of birds practical"
17047660706,true,2018-03-25 10:10:53.000,-6.384665,52.375614,0.0306286600999959,,0.00186184940499966,"gps",,"17769","17769","Biology of birds practical"
17047660707,true,2018-03-25 11:10:48.000,-6.385105,52.375671,0.0598997592941236,,0.00188813377999955,"gps",,"17769","17769","Biology of birds practical"
17047660708,true,2018-03-25 12:11:10.000,-6.384237,52.375584,0.022762192034657,,0.00183844366099998,"gps",,"17769","17769","Biology of birds practical"
17047660709,true,2018-03-25 13:10:53.000,-6.384558,52.375641,0.0509941181873008,,0.00185838595699987,"gps",,"17769","17769","Biology of birds practical"
17047660710,true,2018-03-25 14:10:46.000,-6.383895,52.375854,0.0503349311033613,,0.00184069650499951,"gps",,"17769","17769","Biology of birds practical"
17047660711,true,2018-03-25 15:10:46.000,-6.384565,52.376045,0.054787866952414,,0.0018872809039996,"gps",,"17769","17769","Biology of birds practical"
17047660712,true,2018-03-25 16:11:09.000,-6.385165,52.375717,1.17157042888326,,0.00189443840799985,"gps",,"17769","17769","Biology of birds practical"
17047660713,true,2018-03-25 17:10:53.000,-6.385358,52.365189,0.661439583819508,,0.00127398195699987,"gps",,"17769","17769","Biology of birds practical"
17047660714,true,2018-03-25 18:11:40.000,-6.392062,52.360889,3.36967042798583,,0.00147102490099987,"gps",,"17769","17769","Biology of birds practical"
17047660715,true,2018-03-25 19:10:48.000,-6.358165,52.33884,0.0475548649644299,,4.77122900002125E-6,"gps",,"17769","17769","Biology of birds practical"
17047660716,true,2018-03-25 20:10:46.000,-6.358294,52.33926,0.00371259075850771,,3.1955540000019E-6,"gps",,"17769","17769","Biology of birds practical"
17047660717,true,2018-03-25 21:10:46.000,-6.358326,52.339233,0.00717643314487528,,3.18360500000922E-6,"gps",,"17769","17769","Biology of birds practical"
17047660718,true,2018-03-25 22:10:53.000,-6.358428,52.339249,0.0113521317947685,,2.90007700000329E-6,"gps",,"17769","17769","Biology of birds practical"
17047660719,true,2018-03-25 23:10:46.000,-6.35831,52.339321,0.00222134982759752,,3.00568500001213E-6,"gps",,"17769","17769","Biology of birds practical"
17047660720,true,2018-03-26 00:10:47.000,-6.3583,52.33934,0.0244073294834003,,2.98591400000906E-6,"gps",,"17769","17769","Biology of birds practical"
17047660721,true,2018-03-26 01:10:47.000,-6.358177,52.339134,0.164001753764651,,3.83926100000512E-6,"gps",,"17769","17769","Biology of birds practical"
17047660722,true,2018-03-26 02:10:46.000,-6.359398,52.337864,0.0295980939443181,,7.05636200000114E-6,"gps",,"17769","17769","Biology of birds practical"
17047660723,true,2018-03-26 03:10:46.000,-6.359241,52.337616,0.00565502775510449,,8.51047700003742E-6,"gps",,"17769","17769","Biology of birds practical"
17047660724,true,2018-03-26 04:10:46.000,-6.35916,52.337627,3.79397777435534,,8.50619300003339E-6,"gps",,"17769","17769","Biology of birds practical"
17047660725,true,2018-03-26 05:11:10.000,-6.378252,52.369656,0.159721334311074,,0.00119832710599973,"gps",,"17769","17769","Biology of birds practical"
17047660726,true,2018-03-26 06:10:46.000,-6.379177,52.370975,0.022380850242342,,0.00131236369999988,"gps",,"17769","17769","Biology of birds practical"
17047660727,true,2018-03-26 07:10:49.000,-6.379298,52.371162,0.72851599792541,,0.00132855096999969,"gps",,"17769","17769","Biology of birds practical"
17047660728,true,2018-03-26 08:10:46.000,-6.384032,52.377033,0.111071493599595,,0.00193210054899956,"gps",,"17769","17769","Biology of birds practical"
17047660729,true,2018-03-26 09:10:48.000,-6.383615,52.376068,0.0324357229005902,,0.00184232211299949,"gps",,"17769","17769","Biology of birds practical"
17047660730,true,2018-03-26 10:10:46.000,-6.384073,52.376148,0.0135181641268095,,0.00187025472499978,"gps",,"17769","17769","Biology of birds practical"
17047660731,true,2018-03-26 11:10:47.000,-6.384167,52.376041,0.0664939610054305,,0.00186725667599978,"gps",,"17769","17769","Biology of birds practical"
17047660732,true,2018-03-26 12:10:50.000,-6.384537,52.375488,0.143413011852763,,0.00184661162899955,"gps",,"17769","17769","Biology of birds practical"
17047660733,true,2018-03-26 13:10:49.000,-6.383368,52.374416,0.026478040555291,,0.00171576540199952,"gps",,"17769","17769","Biology of birds practical"
17047660734,true,2018-03-26 14:10:50.000,-6.383538,52.37463,0.646327333384113,,0.00173844206599997,"gps",,"17769","17769","Biology of birds practical"
17047660735,true,2018-03-26 15:10:47.000,-6.376177,52.370964,0.00893270671058609,,0.00120303370099984,"gps",,"17769","17769","Biology of birds practical"
17047660736,true,2018-03-26 16:10:53.000,-6.376235,52.370892,0.0973452112909766,,0.00120058435299966,"gps",,"17769","17769","Biology of birds practical"
17047660737,true,2018-03-26 17:10:53.000,-6.377079,52.370186,3.64650416285777,,0.0011870383849996,"gps",,"17769","17769","Biology of birds practical"
17047660738,true,2018-03-26 18:10:47.000,-6.357405,52.33971,0.036825621952448,,5.32226900001194E-6,"gps",,"17769","17769","Biology of birds practical"
17047660739,true,2018-03-26 19:10:49.000,-6.357944,52.339733,0.014883935195625,,3.2456530000027E-6,"gps",,"17769","17769","Biology of birds practical"
17047660740,true,2018-03-26 20:10:46.000,-6.358161,52.339718,0.0276373161617375,,2.61204500000978E-6,"gps",,"17769","17769","Biology of birds practical"
17047660741,true,2018-03-26 21:10:46.000,-6.358318,52.339489,0.0208270558046337,,2.61267700000757E-6,"gps",,"17769","17769","Biology of birds practical"
17047660742,true,2018-03-26 22:10:47.000,-6.358305,52.339676,0.00846482788116271,,2.29656500001185E-6,"gps",,"17769","17769","Biology of birds practical"
17047660743,true,2018-03-26 23:10:46.000,-6.35821,52.339725,0.0072776679752963,,2.46554900000461E-6,"gps",,"17769","17769","Biology of birds practical"
17047660744,true,2018-03-27 00:10:46.000,-6.358232,52.339661,9.31152159412552E-4,,2.5115410000069E-6,"gps",,"17769","17769","Biology of birds practical"
17047660745,true,2018-03-27 01:11:10.000,-6.35822,52.339657,0.00242666445501303,,2.55057300000153E-6,"gps",,"17769","17769","Biology of birds practical"
17047660746,true,2018-03-27 02:10:46.000,-6.358255,52.339653,0.00400996323605429,,2.46438800000978E-6,"gps",,"17769","17769","Biology of birds practical"
17047660747,true,2018-03-27 03:10:46.000,-6.358285,52.339684,0.00222134824001924,,2.33408500000798E-6,"gps",,"17769","17769","Biology of birds practical"
17047660748,true,2018-03-27 04:10:46.000,-6.358295,52.339703,3.59752423166741,,2.27732800000588E-6,"gps",,"17769","17769","Biology of birds practical"
17047660749,true,2018-03-27 05:11:10.000,-6.376812,52.36998,0.237405639646142,,0.00116557624999969,"gps",,"17769","17769","Biology of birds practical"
17047660750,true,2018-03-27 06:10:47.000,-6.376435,52.372101,0.673648760088369,,0.00128220481999981,"gps",,"17769","17769","Biology of birds practical"
17047660751,true,2018-03-27 07:10:50.000,-6.38453,52.37558,0.0178908626217263,,0.00185270559399969,"gps",,"17769","17769","Biology of birds practical"
17047660752,true,2018-03-27 08:10:58.000,-6.384323,52.375679,0.0112525845620974,,0.00184936643199962,"gps",,"17769","17769","Biology of birds practical"
17047660753,true,2018-03-27 09:11:28.000,-6.384432,52.375603,0.0859942902981135,,0.00184943596899963,"gps",,"17769","17769","Biology of birds practical"
17047660754,true,2018-03-27 10:10:46.000,-6.38389,52.374905,0.0352594872440485,,0.00177428042899964,"gps",,"17769","17769","Biology of birds practical"
17047660755,true,2018-03-27 11:11:26.000,-6.383447,52.374741,0.0451057803953543,,0.00174167347599978,"gps",,"17769","17769","Biology of birds practical"
17047660756,true,2018-03-27 12:11:10.000,-6.38281,52.37463,0.138911875384439,,0.00170407027399999,"gps",,"17769","17769","Biology of birds practical"
17047660757,true,2018-03-27 13:10:51.000,-6.384348,52.37545,0.0618206058375392,,0.00183455218599981,"gps",,"17769","17769","Biology of birds practical"
17047660758,true,2018-03-27 14:10:53.000,-6.385133,52.375729,0.0211742322395989,,0.00189364615199972,"gps",,"17769","17769","Biology of birds practical"
17047660759,true,2018-03-27 15:10:51.000,-6.385,52.375557,0.785756378639147,,0.00187477925299978,"gps",,"17769","17769","Biology of birds practical"
17047660760,true,2018-03-27 16:11:56.000,-6.376323,52.370903,0.0391882723086741,,0.00120419407999969,"gps",,"17769","17769","Biology of birds practical"
17047660761,true,2018-03-27 17:10:46.000,-6.376276,52.370552,0.164348684998815,,0.00118141204999999,"gps",,"17769","17769","Biology of birds practical"
17047660762,true,2018-03-27 18:10:50.000,-6.377755,52.369385,3.49076625487472,,0.00116428024399985,"gps",,"17769","17769","Biology of birds practical"
17047660763,true,2018-03-27 19:10:46.000,-6.356822,52.340752,0.0141998527881388,,7.59119399999927E-6,"gps",,"17769","17769","Biology of birds practical"
17047660764,true,2018-03-27 20:10:47.000,-6.356945,52.340649,0.0640205275807217,,6.89284000000181E-6,"gps",,"17769","17769","Biology of birds practical"
17047660765,true,2018-03-27 21:10:46.000,-6.357522,52.340195,0.00368991311000727,,4.28442500000074E-6,"gps",,"17769","17769","Biology of birds practical"
17047660766,true,2018-03-27 22:10:46.000,-6.357483,52.340172,0.0105817724286871,,4.46070500000049E-6,"gps",,"17769","17769","Biology of birds practical"
17047660767,true,2018-03-27 23:10:47.000,-6.35749,52.340267,0.00659662023929921,,4.37543300000262E-6,"gps",,"17769","17769","Biology of birds practical"
17047660768,true,2018-03-28 00:10:46.000,-6.357438,52.340317,0.168908430076866,,4.57184500000202E-6,"gps",,"17769","17769","Biology of birds practical"
17047660769,true,2018-03-28 01:10:48.000,-6.358765,52.339035,0.105088481029073,,2.83360400000272E-6,"gps",,"17769","17769","Biology of birds practical"
17047660770,true,2018-03-28 02:10:51.000,-6.360242,52.339306,0.0103170234884623,,1.91730600000729E-6,"gps",,"17769","17769","Biology of birds practical"
17047660771,true,2018-03-28 03:10:48.000,-6.360213,52.339397,0.0102433201287805,,1.66724000001142E-6,"gps",,"17769","17769","Biology of birds practical"
17047660772,true,2018-03-28 04:10:49.000,-6.360278,52.339314,3.56120458866155,,1.94792200000415E-6,"gps",,"17769","17769","Biology of birds practical"
17047660773,true,2018-03-28 05:10:47.000,-6.378203,52.369377,0.150091869013725,,0.0011803155399998,"gps",,"17769","17769","Biology of birds practical"
17047660774,true,2018-03-28 06:10:47.000,-6.377363,52.36813,0.920903038942325,,0.00107928584099984,"gps",,"17769","17769","Biology of birds practical"
17047660775,true,2018-03-28 07:10:46.000,-6.383833,52.375397,0.0979120984214598,,0.00180559267999972,"gps",,"17769","17769","Biology of birds practical"
17047660776,true,2018-03-28 08:11:19.000,-6.385157,52.37574,0.01552029266812,,0.0018956487249998,"gps",,"17769","17769","Biology of birds practical"
17047660777,true,2018-03-28 09:10:48.000,-6.385365,52.375797,0.0383402466026461,,0.00191035632799966,"gps",,"17769","17769","Biology of birds practical"
17047660778,true,2018-03-28 10:10:45.000,-6.384819,52.375713,0.116870003386331,,0.00187656270799958,"gps",,"17769","17769","Biology of birds practical"
17047660779,true,2018-03-28 11:10:49.000,-6.383965,52.374802,0.125931866174564,,0.00177086077299992,"gps",,"17769","17769","Biology of birds practical"
17047660780,true,2018-03-28 12:10:48.000,-6.385297,52.375587,0.137164088066888,,0.00189207808399994,"gps",,"17769","17769","Biology of birds practical"
17047660781,true,2018-03-28 13:10:48.000,-6.38371,52.374828,0.147190465740137,,0.0017602664179998,"gps",,"17769","17769","Biology of birds practical"
17047660782,true,2018-03-28 14:10:46.000,-6.385425,52.375633,0.215184686457517,,0.00190191008799977,"gps",,"17769","17769","Biology of birds practical"
17047660783,true,2018-03-28 15:10:46.000,-6.382758,52.374596,0.623816083420339,,0.00169933704199954,"gps",,"17769","17769","Biology of birds practical"
17047660784,true,2018-03-28 16:10:48.000,-6.376447,52.370533,0.0760008870354616,,0.00118601472399988,"gps",,"17769","17769","Biology of birds practical"
17047660785,true,2018-03-28 17:10:46.000,-6.376451,52.36985,3.71694043957041,,0.00114561168099978,"gps",,"17769","17769","Biology of birds practical"
17047660786,true,2018-03-28 18:10:56.000,-6.358165,52.338379,0.119403020022488,,6.52810000000218E-6,"gps",,"17769","17769","Biology of birds practical"
17047660787,true,2018-03-28 19:10:54.000,-6.35774,52.33942,0.0202476357177603,,4.53695400001596E-6,"gps",,"17769","17769","Biology of birds practical"
17047660788,true,2018-03-28 20:10:46.000,-6.358037,52.339424,0.00128527529295219,,3.53118100000464E-6,"gps",,"17769","17769","Biology of birds practical"
17047660789,true,2018-03-28 21:11:02.000,-6.358052,52.339417,0.0305364380813398,,3.5008290000144E-6,"gps",,"17769","17769","Biology of birds practical"
17047660790,true,2018-03-28 22:10:53.000,-6.358495,52.339458,0.0300145069793455,,2.26643300000763E-6,"gps",,"17769","17769","Biology of birds practical"
17047660791,true,2018-03-28 23:10:46.000,-6.35806,52.3395,0.00621128819997531,,3.30127400000538E-6,"gps",,"17769","17769","Biology of birds practical"
17047660792,true,2018-03-29 00:10:45.000,-6.358151,52.339497,0.548774966201404,,3.0413800000036E-6,"gps",,"17769","17769","Biology of birds practical"
17047660793,true,2018-03-29 01:11:10.000,-6.366053,52.338551,0.0612152544739695,,4.59254920000008E-5,"gps",,"17769","17769","Biology of birds practical"
17047660794,true,2018-03-29 02:11:10.000,-6.365297,52.338848,0.00785021290257409,,3.56117890000134E-5,"gps",,"17769","17769","Biology of birds practical"
17047660795,true,2018-03-29 03:10:45.000,-6.365273,52.338917,0.00655015096177632,,3.51120400000041E-5,"gps",,"17769","17769","Biology of birds practical"
17047660796,true,2018-03-29 04:11:05.000,-6.365297,52.33886,3.58267949136715,,3.55719250000195E-5,"gps",,"17769","17769","Biology of birds practical"
17047660797,true,2018-03-29 05:10:46.000,-6.376255,52.37035,0.0852628828203292,,0.00116861656899989,"gps",,"17769","17769","Biology of birds practical"
17047660798,true,2018-03-29 06:10:47.000,-6.37614,52.371113,0.0229061012480488,,0.00121090193299986,"gps",,"17769","17769","Biology of birds practical"
17047660799,true,2018-03-29 07:10:53.000,-6.376365,52.37096,0.0620952704240282,,0.00120907082899957,"gps",,"17769","17769","Biology of birds practical"
17047660800,true,2018-03-29 08:10:45.000,-6.37603,52.370441,0.087701078371144,,0.00116659584499976,"gps",,"17769","17769","Biology of birds practical"
17047660801,true,2018-03-29 09:10:45.000,-6.376236,52.369663,0.0024105174865665,,0.00112746146499994,"gps",,"17769","17769","Biology of birds practical"
17047660802,true,2018-03-29 10:10:45.000,-6.376253,52.369644,0.0769852537940415,,0.00112692123699985,"gps",,"17769","17769","Biology of birds practical"
17047660803,true,2018-03-29 11:10:45.000,-6.376592,52.368984,0.0107869239898673,,0.00110033458599964,"gps",,"17769","17769","Biology of birds practical"
17047660804,true,2018-03-29 12:10:45.000,-6.37657,52.36908,0.0141195412346875,,0.00110506123399961,"gps",,"17769","17769","Biology of birds practical"
17047660805,true,2018-03-29 13:11:10.000,-6.376749,52.369144,1.67996882163324,,0.00111484076499972,"gps",,"17769","17769","Biology of birds practical"
17047660806,true,2018-03-29 14:10:47.000,-6.390525,52.381668,0.257631681527707,,0.00265196717299953,"gps",,"17769","17769","Biology of birds practical"
17047660807,true,2018-03-29 15:11:10.000,-6.390898,52.379364,0.058826796464277,,0.00249087636199991,"gps",,"17769","17769","Biology of birds practical"
17047660808,true,2018-03-29 16:10:53.000,-6.390313,52.378975,1.44604333902353,,0.00242448811599948,"gps",,"17769","17769","Biology of birds practical"
17047660809,true,2018-03-29 17:10:46.000,-6.376878,52.368912,3.33472640311498,,0.00110606032999988,"gps",,"17769","17769","Biology of birds practical"
17047660810,true,2018-03-29 18:10:51.000,-6.359778,52.340832,0.0174215284037781,,1.45009999997199E-7,"gps",,"17769","17769","Biology of birds practical"
