event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:dop,gps:fix-type-raw,height-raw,manually-marked-outlier,mortality-status,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
15727036746,true,2019-09-26 00:00:38.000,-78.4327762,-0.5638834,,12.0,1.4,"val. GPS-3D","3657,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036747,true,2019-09-26 02:00:34.000,-78.4328249,-0.5639026,,15.0,1.8,"val. GPS-3D","3643,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036748,true,2019-09-26 04:00:23.000,-78.4326607,-0.5638276,,10.0,2.2,"val. GPS-3D","3674,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036749,true,2019-09-26 06:00:39.000,-78.4355878,-0.5607351,,10.0,1.2,"val. GPS-3D","3687,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036750,true,2019-09-26 08:00:10.000,-78.4355558,-0.5607358,,12.0,1.4,"val. GPS-3D","3680,31",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036751,true,2019-09-26 10:00:10.000,-78.435577,-0.5607176,,10.0,1.6,"val. GPS-3D","3681,84",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036752,true,2019-09-26 12:00:39.000,-78.4324367,-0.5494617,,13.0,1.6,"val. GPS-3D","3606,62",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036754,true,2019-09-26 16:00:12.000,-78.4322603,-0.5507095,,27.0,1.4,"val. GPS-3D","3601,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036755,true,2019-09-26 18:00:38.000,-78.4327046,-0.5499311,,20.0,1.6,"val. GPS-3D","3613,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036756,true,2019-09-26 20:00:13.000,-78.432108,-0.5508199,,24.0,1.2,"val. GPS-3D","3578,81",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036757,true,2019-09-26 22:00:13.000,-78.4324363,-0.5536201,,16.0,1.2,"val. GPS-3D","3600,85",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036758,true,2019-09-27 00:00:12.000,-78.4366626,-0.5535756,,9.0,1.0,"val. GPS-3D","3696,37",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036759,true,2019-09-27 02:00:12.000,-78.4341276,-0.5484483,,7.0,1.2,"val. GPS-3D","3618,04",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036760,true,2019-09-27 04:00:12.000,-78.4351984,-0.5613464,,7.0,1.0,"val. GPS-3D","3725,86",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036761,true,2019-09-27 06:00:14.000,-78.4353623,-0.5608077,,14.0,1.4,"val. GPS-3D","3684,79",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036762,true,2019-09-27 08:00:13.000,-78.4353595,-0.5608241,,15.0,1.2,"val. GPS-3D","3703,25",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036763,true,2019-09-27 10:00:13.000,-78.4455256,-0.551752,,8.0,1.0,"val. GPS-3D","3670,13",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036764,true,2019-09-27 12:00:13.000,-78.445562,-0.551703,,17.0,1.0,"val. GPS-3D","3610,05",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036765,true,2019-09-27 14:00:19.000,-78.4335714,-0.5480139,,17.0,1.2,"val. GPS-3D","3624,13",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036766,true,2019-09-27 16:00:12.000,-78.4324895,-0.5475276,,23.0,1.0,"val. GPS-3D","3603,37",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036767,true,2019-09-27 18:00:37.000,-78.4324755,-0.5473647,,26.0,1.4,"val. GPS-3D","3605,56",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036768,true,2019-09-27 20:00:37.000,-78.4324759,-0.545502,,23.0,1.4,"val. GPS-3D","3613,79",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036769,true,2019-09-27 22:00:21.000,-78.431641,-0.5444179,,19.0,1.0,"val. GPS-3D","3607,18",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036770,true,2019-09-28 00:00:39.000,-78.4333851,-0.5454283,,12.0,1.2,"val. GPS-3D","3629,73",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036771,true,2019-09-28 02:00:32.000,-78.4331416,-0.5616437,,4.0,1.6,"val. GPS-3D","3634,24",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036772,true,2019-09-28 04:00:21.000,-78.4365882,-0.5544803,,6.0,1.0,"val. GPS-3D","3686,79",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036773,true,2019-09-28 06:00:39.000,-78.4345854,-0.5397898,,6.0,1.2,"val. GPS-3D","3608,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036774,true,2019-09-28 08:02:01.000,-78.4326071,-0.5496215,,22.0,1.2,"val. GPS-3D","3639,65",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036775,true,2019-09-28 10:01:20.000,-78.4329552,-0.5501725,,9.0,1.2,"val. GPS-3D","3540,43",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036776,true,2019-09-28 12:00:39.000,-78.4327269,-0.5502615,,22.0,2.6,"val. GPS-3D","3555,94",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036778,true,2019-09-28 16:00:15.000,-78.4321788,-0.549825,,19.0,1.0,"val. GPS-3D","3586,35",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036779,true,2019-09-28 18:00:21.000,-78.4341368,-0.5476121,,20.0,1.0,"val. GPS-3D","3672,06",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036781,true,2019-09-28 22:00:50.000,-78.4325462,-0.5496958,,12.0,1.6,"val. GPS-3D","3616,62",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036782,true,2019-09-29 00:00:38.000,-78.4332976,-0.5620934,,8.0,1.0,"val. GPS-3D","3659,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036783,true,2019-09-29 02:00:10.000,-78.4369257,-0.5487335,,5.0,1.2,"val. GPS-3D","3664,81",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036784,true,2019-09-29 04:00:12.000,-78.4351852,-0.5414505,,6.0,1.4,"val. GPS-3D","3637,61",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036785,true,2019-09-29 06:00:16.000,-78.430771,-0.5416165,,5.0,1.6,"val. GPS-3D","3599,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036786,true,2019-09-29 08:00:38.000,-78.4349217,-0.5571573,,15.0,1.0,"val. GPS-3D","3670,48",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036787,true,2019-09-29 10:00:11.000,-78.4350872,-0.5572295,,7.0,1.0,"val. GPS-3D","3670,87",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036788,true,2019-09-29 12:00:21.000,-78.4348121,-0.55714,,15.0,1.2,"val. GPS-3D","3660,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036789,true,2019-09-29 14:00:22.000,-78.4292784,-0.5594953,,21.0,1.2,"val. GPS-3D","2168,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036790,true,2019-09-29 16:02:02.000,-78.432024,-0.5540001,,20.0,1.2,"val. GPS-3D","3596,36",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036791,true,2019-09-29 18:00:11.000,-78.4324187,-0.5495891,,25.0,1.4,"val. GPS-3D","3596,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036792,true,2019-09-29 20:01:43.000,-78.432617,-0.5497131,,22.0,1.6,"val. GPS-3D","3625,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036794,true,2019-09-30 00:00:37.000,-78.4373655,-0.5438177,,9.0,1.6,"val. GPS-3D","3649,60",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036795,true,2019-09-30 02:00:17.000,-78.4325066,-0.5434433,,8.0,1.4,"val. GPS-3D","3588,47",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036796,true,2019-09-30 04:00:11.000,-78.4391823,-0.5440534,,8.0,1.2,"val. GPS-3D","3641,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036797,true,2019-09-30 06:00:13.000,-78.4332624,-0.5409081,,9.0,1.6,"val. GPS-3D","3638,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036798,true,2019-09-30 08:00:24.000,-78.4338357,-0.5462963,,14.0,1.4,"val. GPS-3D","3626,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036799,true,2019-09-30 10:00:16.000,-78.4409875,-0.5474289,,7.0,1.4,"val. GPS-3D","3699,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036800,true,2019-09-30 12:00:23.000,-78.4351583,-0.5574425,,13.0,1.2,"val. GPS-3D","3510,24",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036801,true,2019-09-30 14:00:11.000,-78.43505,-0.5577581,,28.0,1.6,"val. GPS-3D","3621,25",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036802,true,2019-09-30 16:00:16.000,-78.4382307,-0.5567909,,25.0,1.0,"val. GPS-3D","3725,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036803,true,2019-09-30 18:00:13.000,-78.4390052,-0.5566469,,25.0,1.4,"val. GPS-3D","3717,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036804,true,2019-09-30 20:00:38.000,-78.4392363,-0.5564872,,12.0,1.0,"val. GPS-3D","3683,72",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036805,true,2019-09-30 22:00:10.000,-78.4438028,-0.5520972,,9.0,1.0,"val. GPS-3D","3650,53",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036806,true,2019-10-01 00:00:12.000,-78.4324155,-0.5435328,,9.0,1.8,"val. GPS-3D","3598,80",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036807,true,2019-10-01 02:01:08.000,-78.4302532,-0.5646277,,9.0,1.2,"val. GPS-3D","3621,68",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036808,true,2019-10-01 04:00:25.000,-78.4364187,-0.5618564,,20.0,1.0,"val. GPS-3D","3682,27",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036809,true,2019-10-01 06:00:38.000,-78.4352708,-0.5606269,,4.0,1.0,"val. GPS-3D","3684,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036810,true,2019-10-01 08:00:10.000,-78.4352987,-0.5606093,,19.0,1.0,"val. GPS-3D","3679,90",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036811,true,2019-10-01 10:00:12.000,-78.4352532,-0.5606269,,6.0,1.0,"val. GPS-3D","3685,04",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036812,true,2019-10-01 12:00:29.000,-78.4350556,-0.5608806,,9.0,1.2,"val. GPS-3D","3677,57",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036813,true,2019-10-01 14:00:57.000,-78.435228,-0.5603208,,21.0,1.0,"val. GPS-3D","3671,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036814,true,2019-10-01 16:00:39.000,-78.4325946,-0.5498063,,24.0,1.4,"val. GPS-3D","3593,18",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036815,true,2019-10-01 18:00:11.000,-78.4326054,-0.5497154,,35.0,1.4,"val. GPS-3D","3598,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036816,true,2019-10-01 20:00:51.000,-78.4326454,-0.5495861,,21.0,1.6,"val. GPS-3D","3630,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036817,true,2019-10-01 22:00:35.000,-78.4356754,-0.5498363,,19.0,1.0,"val. GPS-3D","3663,85",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036818,true,2019-10-02 00:00:11.000,-78.4346538,-0.5577543,,10.0,1.0,"val. GPS-3D","3664,98",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036819,true,2019-10-02 02:00:37.000,-78.4416405,-0.5514645,,10.0,1.0,"val. GPS-3D","3650,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036820,true,2019-10-02 04:00:12.000,-78.4347126,-0.5395721,,10.0,1.0,"val. GPS-3D","3617,84",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036821,true,2019-10-02 06:00:38.000,-78.4396833,-0.5477209,,8.0,1.2,"val. GPS-3D","3668,27",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036822,true,2019-10-02 08:00:13.000,-78.4349609,-0.5520227,,8.0,1.4,"val. GPS-3D","3676,34",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036823,true,2019-10-02 10:00:12.000,-78.4348997,-0.5667757,,8.0,1.6,"val. GPS-3D","3658,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036824,true,2019-10-02 12:00:38.000,-78.4285251,-0.5697951,,11.0,1.2,"val. GPS-3D","3654,50",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036825,true,2019-10-02 14:00:18.000,-78.4286763,-0.5691992,,26.0,1.2,"val. GPS-3D","3646,31",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036826,true,2019-10-02 16:00:24.000,-78.4286555,-0.5691804,,30.0,1.4,"val. GPS-3D","3654,93",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036827,true,2019-10-02 18:01:26.000,-78.4286415,-0.5691802,,21.0,1.6,"val. GPS-3D","3657,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036828,true,2019-10-02 20:00:18.000,-78.4286723,-0.5677,,24.0,1.6,"val. GPS-3D","3632,51",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036829,true,2019-10-02 22:00:13.000,-78.4289022,-0.5677519,,17.0,1.4,"val. GPS-3D","3657,94",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036830,true,2019-10-03 00:00:13.000,-78.4319325,-0.5555185,,9.0,1.4,"val. GPS-3D","3598,04",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036831,true,2019-10-03 02:00:18.000,-78.4350292,-0.5400789,,9.0,1.0,"val. GPS-3D","3611,15",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036832,true,2019-10-03 04:00:21.000,-78.4348238,-0.5418635,,8.0,1.0,"val. GPS-3D","3670,78",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036833,true,2019-10-03 06:00:21.000,-78.4364563,-0.5619234,,11.0,1.0,"val. GPS-3D","3742,73",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036834,true,2019-10-03 08:00:21.000,-78.4305867,-0.5648572,,6.0,1.2,"val. GPS-3D","3683,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036836,true,2019-10-03 12:00:26.000,-78.4332867,-0.5636384,,12.0,1.4,"val. GPS-3D","3565,73",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036837,true,2019-10-03 14:00:21.000,-78.4330537,-0.5632624,,19.0,1.2,"val. GPS-3D","3727,83",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036838,true,2019-10-03 16:00:21.000,-78.4326234,-0.5552278,,15.0,1.2,"val. GPS-3D","3614,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036839,true,2019-10-03 18:01:40.000,-78.4317191,-0.550338,,22.0,1.6,"val. GPS-3D","3715,78",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036841,true,2019-10-03 22:00:40.000,-78.4325882,-0.549606,,15.0,1.4,"val. GPS-3D","3609,44",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036842,true,2019-10-04 00:00:32.000,-78.4320172,-0.5442565,,10.0,1.2,"val. GPS-3D","3592,31",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036843,true,2019-10-04 02:00:21.000,-78.4354275,-0.5393733,,9.0,1.0,"val. GPS-3D","3617,67",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036844,true,2019-10-04 04:00:36.000,-78.4322847,-0.5424853,,19.0,1.0,"val. GPS-3D","3586,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036845,true,2019-10-04 06:00:12.000,-78.4484992,-0.549371,,7.0,1.4,"val. GPS-3D","3610,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036846,true,2019-10-04 08:00:18.000,-78.4448211,-0.5514993,,7.0,1.0,"val. GPS-3D","3665,49",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036847,true,2019-10-04 10:00:21.000,-78.4448744,-0.551886,,16.0,1.2,"val. GPS-3D","3585,08",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036848,true,2019-10-04 12:00:24.000,-78.432613,-0.5473643,,17.0,1.2,"val. GPS-3D","3610,59",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036849,true,2019-10-04 14:00:15.000,-78.4325194,-0.5473687,,18.0,1.2,"val. GPS-3D","3559,65",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036850,true,2019-10-04 16:00:16.000,-78.432553,-0.5475272,,21.0,1.2,"val. GPS-3D","3608,04",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036851,true,2019-10-04 18:00:21.000,-78.4325982,-0.5474924,,26.0,1.2,"val. GPS-3D","3592,69",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036852,true,2019-10-04 20:00:22.000,-78.4320632,-0.5447983,,22.0,1.2,"val. GPS-3D","3597,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036853,true,2019-10-04 22:00:38.000,-78.4321436,-0.544167,,21.0,1.6,"val. GPS-3D","3581,17",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036854,true,2019-10-05 00:00:37.000,-78.435206,-0.5401317,,10.0,1.2,"val. GPS-3D","3627,59",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036855,true,2019-10-05 02:00:37.000,-78.4346526,-0.5395543,,6.0,1.0,"val. GPS-3D","3615,10",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036856,true,2019-10-05 04:00:13.000,-78.4406073,-0.544472,,5.0,1.0,"val. GPS-3D","3609,09",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036857,true,2019-10-05 06:01:08.000,-78.4301836,-0.5686748,,5.0,1.4,"val. GPS-3D","3648,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036858,true,2019-10-05 08:00:38.000,-78.4349889,-0.5570482,,10.0,1.0,"val. GPS-3D","3677,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036859,true,2019-10-05 10:00:12.000,-78.4349849,-0.5570312,,11.0,1.4,"val. GPS-3D","3664,82",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036860,true,2019-10-05 12:00:28.000,-78.4349705,-0.5570319,,13.0,1.2,"val. GPS-3D","3656,99",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036861,true,2019-10-05 14:00:33.000,-78.4353555,-0.5576619,,26.0,1.2,"val. GPS-3D","3687,68",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036862,true,2019-10-05 16:00:10.000,-78.4353127,-0.5577173,,27.0,1.0,"val. GPS-3D","3674,42",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036863,true,2019-10-05 18:00:21.000,-78.432521,-0.5534207,,21.0,1.4,"val. GPS-3D","3606,87",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727036864,true,2019-10-05 20:00:36.000,-78.4324659,-0.5535266,,20.0,1.4,"val. GPS-3D","3636,82",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
