latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
-34.2619493,18.354857199999998,2014-11-24T00:00,17.6,94,0.0,25.8,167,0.0,0,3
-34.2619493,18.354857199999998,2014-11-24T01:00,17.5,94,0.0,25.8,168,0.0,0,2
-34.2619493,18.354857199999998,2014-11-24T02:00,17.4,94,0.0,26.1,168,0.0,0,3
-34.2619493,18.354857199999998,2014-11-24T03:00,17.4,95,0.0,26.7,166,0.0,0,3
-34.2619493,18.354857199999998,2014-11-24T04:00,17.4,95,0.0,27.3,162,0.0,0,4
-34.2619493,18.354857199999998,2014-11-24T05:00,17.5,94,0.0,27.4,157,0.0,0,7
-34.2619493,18.354857199999998,2014-11-24T06:00,17.9,91,0.0,27.7,154,0.0,0,11
-34.2619493,18.354857199999998,2014-11-24T07:00,18.7,88,0.0,27.9,150,0.0,2,53
-34.2619493,18.354857199999998,2014-11-24T08:00,19.2,86,0.0,27.9,150,0.0,3,100
-34.2619493,18.354857199999998,2014-11-24T09:00,19.6,84,0.0,28.7,155,0.0,3,97
-34.2619493,18.354857199999998,2014-11-24T10:00,19.8,83,0.0,27.9,163,0.0,3,96
-34.2619493,18.354857199999998,2014-11-24T11:00,19.9,82,0.0,28.7,162,0.0,3,90
-34.2619493,18.354857199999998,2014-11-24T12:00,19.9,82,0.0,29.8,162,0.0,2,64
-34.2619493,18.354857199999998,2014-11-24T13:00,20.0,81,0.0,31.0,162,0.0,2,57
-34.2619493,18.354857199999998,2014-11-24T14:00,20.0,80,0.0,32.3,161,0.0,3,87
-34.2619493,18.354857199999998,2014-11-24T15:00,20.0,78,0.0,33.7,157,0.0,3,98
-34.2619493,18.354857199999998,2014-11-24T16:00,19.9,76,0.0,35.1,153,0.0,3,98
-34.2619493,18.354857199999998,2014-11-24T17:00,19.9,73,0.0,38.0,147,0.0,3,92
-34.2619493,18.354857199999998,2014-11-24T18:00,19.7,72,0.0,39.6,140,0.0,3,85
-34.2619493,18.354857199999998,2014-11-24T19:00,19.2,74,0.0,40.2,134,0.0,2,73
-34.2619493,18.354857199999998,2014-11-24T20:00,19.0,73,0.0,39.4,130,0.0,1,43
-34.2619493,18.354857199999998,2014-11-24T21:00,18.8,73,0.0,39.2,128,0.0,0,7
-34.2619493,18.354857199999998,2014-11-24T22:00,18.4,74,0.0,39.4,130,0.0,0,0
-34.2619493,18.354857199999998,2014-11-24T23:00,18.1,77,0.0,41.0,129,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T00:00,17.8,79,0.0,41.1,127,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T01:00,17.6,82,0.0,41.0,126,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T02:00,17.4,84,0.0,41.6,125,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T03:00,17.2,85,0.0,43.0,124,0.0,0,1
-34.2619493,18.354857199999998,2014-11-25T04:00,17.2,85,0.0,43.7,122,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T05:00,17.6,83,0.0,43.2,120,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T06:00,18.3,79,0.0,41.4,119,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T07:00,19.2,75,0.0,39.3,118,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T08:00,20.4,71,0.0,36.4,120,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T09:00,21.6,66,0.0,35.4,121,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T10:00,22.5,62,0.0,36.7,127,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T11:00,22.9,61,0.0,39.4,130,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T12:00,22.8,62,0.0,42.1,130,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T13:00,22.6,63,0.0,44.8,129,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T14:00,22.3,64,0.0,45.9,128,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T15:00,22.0,65,0.0,46.8,127,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T16:00,21.6,66,0.0,47.9,124,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T17:00,21.1,67,0.0,49.3,122,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T18:00,20.4,70,0.0,49.0,121,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T19:00,19.6,74,0.0,47.7,119,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T20:00,19.2,76,0.0,46.5,116,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T21:00,18.9,78,0.0,45.1,115,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T22:00,18.6,81,0.0,40.4,109,0.0,0,0
-34.2619493,18.354857199999998,2014-11-25T23:00,18.3,82,0.0,36.3,108,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T00:00,18.1,84,0.0,29.2,103,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T01:00,18.0,85,0.0,20.9,92,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T02:00,18.0,85,0.0,16.3,59,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T03:00,18.3,82,0.0,25.4,7,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T04:00,18.6,80,0.0,40.5,354,0.0,0,0
-34.2619493,18.354857199999998,2014-11-26T05:00,17.7,87,0.0,43.2,358,0.0,0,5
-34.2619493,18.354857199999998,2014-11-26T06:00,17.8,86,0.0,42.5,357,0.0,0,5
-34.2619493,18.354857199999998,2014-11-26T07:00,18.1,80,0.0,43.2,352,0.0,0,18
-34.2619493,18.354857199999998,2014-11-26T08:00,18.8,75,0.0,45.4,345,0.0,1,33
-34.2619493,18.354857199999998,2014-11-26T09:00,19.0,75,0.0,45.1,339,0.0,1,22
-34.2619493,18.354857199999998,2014-11-26T10:00,18.9,76,0.0,47.2,334,0.0,1,25
-34.2619493,18.354857199999998,2014-11-26T11:00,18.9,76,0.0,51.2,332,0.0,1,38
-34.2619493,18.354857199999998,2014-11-26T12:00,18.9,76,0.0,47.9,331,0.0,1,21
-34.2619493,18.354857199999998,2014-11-26T13:00,18.8,77,0.0,45.3,330,0.0,1,21
-34.2619493,18.354857199999998,2014-11-26T14:00,18.6,79,0.0,44.3,330,0.0,2,64
-34.2619493,18.354857199999998,2014-11-26T15:00,18.5,81,0.0,41.5,333,0.0,1,45
-34.2619493,18.354857199999998,2014-11-26T16:00,18.3,85,0.0,38.9,329,0.0,3,91
-34.2619493,18.354857199999998,2014-11-26T17:00,17.8,88,0.2,34.9,316,0.0,51,96
-34.2619493,18.354857199999998,2014-11-26T18:00,17.2,93,0.5,31.6,302,0.0,53,86
-34.2619493,18.354857199999998,2014-11-26T19:00,17.4,89,0.2,28.9,301,0.0,51,30
-34.2619493,18.354857199999998,2014-11-26T20:00,17.4,89,0.0,28.9,303,0.0,1,20
-34.2619493,18.354857199999998,2014-11-26T21:00,17.4,89,0.0,29.8,302,0.0,1,22
-34.2619493,18.354857199999998,2014-11-26T22:00,17.3,89,0.0,32.1,305,0.0,1,27
-34.2619493,18.354857199999998,2014-11-26T23:00,17.3,89,0.0,33.7,299,0.0,1,28
-34.2619493,18.354857199999998,2014-11-27T00:00,17.3,89,0.0,33.9,289,0.0,0,17
-34.2619493,18.354857199999998,2014-11-27T01:00,17.2,88,0.0,32.5,280,0.0,1,21
-34.2619493,18.354857199999998,2014-11-27T02:00,17.2,86,0.1,31.4,273,0.0,51,29
-34.2619493,18.354857199999998,2014-11-27T03:00,17.2,85,0.1,29.9,269,0.0,51,28
-34.2619493,18.354857199999998,2014-11-27T04:00,17.2,86,0.0,27.7,269,0.0,0,9
-34.2619493,18.354857199999998,2014-11-27T05:00,17.3,85,0.0,25.9,270,0.0,0,10
-34.2619493,18.354857199999998,2014-11-27T06:00,17.6,84,0.0,24.5,269,0.0,0,12
-34.2619493,18.354857199999998,2014-11-27T07:00,18.2,84,0.0,23.8,267,0.0,1,21
-34.2619493,18.354857199999998,2014-11-27T08:00,18.6,82,0.0,23.8,266,0.0,1,31
-34.2619493,18.354857199999998,2014-11-27T09:00,18.7,83,0.0,23.4,266,0.0,1,20
-34.2619493,18.354857199999998,2014-11-27T10:00,19.1,81,0.0,22.7,270,0.0,0,12
-34.2619493,18.354857199999998,2014-11-27T11:00,19.2,81,0.0,23.4,270,0.0,0,9
