latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
-34.0657339,18.6396724,2014-11-24T00:00,16.8,94,0.0,14.4,180,0.0,0,5
-34.0657339,18.6396724,2014-11-24T01:00,16.7,95,0.0,13.3,178,0.0,0,3
-34.0657339,18.6396724,2014-11-24T02:00,16.6,95,0.0,13.0,178,0.0,0,2
-34.0657339,18.6396724,2014-11-24T03:00,16.6,95,0.0,13.7,175,0.0,0,1
-34.0657339,18.6396724,2014-11-24T04:00,16.6,95,0.0,14.2,171,0.0,0,1
-34.0657339,18.6396724,2014-11-24T05:00,17.3,91,0.0,15.1,168,0.0,0,1
-34.0657339,18.6396724,2014-11-24T06:00,18.5,83,0.0,16.5,164,0.0,0,1
-34.0657339,18.6396724,2014-11-24T07:00,20.5,73,0.0,16.3,158,0.0,0,5
-34.0657339,18.6396724,2014-11-24T08:00,21.8,66,0.0,14.7,158,0.0,3,90
-34.0657339,18.6396724,2014-11-24T09:00,22.9,61,0.0,14.0,168,0.0,3,90
-34.0657339,18.6396724,2014-11-24T10:00,23.6,59,0.0,16.1,190,0.0,3,90
-34.0657339,18.6396724,2014-11-24T11:00,23.9,59,0.0,19.1,191,0.0,2,73
-34.0657339,18.6396724,2014-11-24T12:00,23.8,60,0.0,21.5,189,0.0,1,47
-34.0657339,18.6396724,2014-11-24T13:00,23.7,60,0.0,23.5,186,0.0,1,43
-34.0657339,18.6396724,2014-11-24T14:00,23.6,60,0.0,24.9,185,0.0,3,100
-34.0657339,18.6396724,2014-11-24T15:00,23.3,60,0.0,25.2,183,0.0,3,96
-34.0657339,18.6396724,2014-11-24T16:00,22.8,60,0.0,23.5,185,0.0,3,90
-34.0657339,18.6396724,2014-11-24T17:00,22.3,60,0.0,22.0,183,0.0,3,82
-34.0657339,18.6396724,2014-11-24T18:00,21.6,59,0.0,21.1,172,0.0,1,46
-34.0657339,18.6396724,2014-11-24T19:00,20.5,64,0.0,19.6,160,0.0,1,27
-34.0657339,18.6396724,2014-11-24T20:00,20.0,64,0.0,18.6,148,0.0,0,2
-34.0657339,18.6396724,2014-11-24T21:00,19.4,65,0.0,17.7,141,0.0,0,0
-34.0657339,18.6396724,2014-11-24T22:00,18.6,69,0.0,15.1,142,0.0,0,0
-34.0657339,18.6396724,2014-11-24T23:00,17.9,72,0.0,14.3,139,0.0,0,0
