latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
-34.2619493,18.449795599999998,2014-11-24T00:00,16.1,94,0.0,13.5,155,0.0,0,0
-34.2619493,18.449795599999998,2014-11-24T01:00,16.0,94,0.0,12.6,153,0.0,0,0
-34.2619493,18.449795599999998,2014-11-24T02:00,16.0,94,0.0,12.4,150,0.0,0,1
-34.2619493,18.449795599999998,2014-11-24T03:00,15.9,95,0.0,12.6,149,0.0,0,1
-34.2619493,18.449795599999998,2014-11-24T04:00,15.9,95,0.0,12.0,147,0.0,0,3
-34.2619493,18.449795599999998,2014-11-24T05:00,16.0,94,0.0,12.4,144,0.0,0,8
-34.2619493,18.449795599999998,2014-11-24T06:00,16.4,91,0.0,13.6,143,0.0,0,7
-34.2619493,18.449795599999998,2014-11-24T07:00,17.3,87,0.0,14.3,139,0.0,0,9
-34.2619493,18.449795599999998,2014-11-24T08:00,17.7,86,0.0,13.6,143,0.0,2,77
-34.2619493,18.449795599999998,2014-11-24T09:00,18.2,84,0.0,13.4,153,0.0,3,96
-34.2619493,18.449795599999998,2014-11-24T10:00,18.4,83,0.0,13.4,174,0.0,3,96
-34.2619493,18.449795599999998,2014-11-24T11:00,18.4,82,0.0,15.1,179,0.0,3,90
-34.2619493,18.449795599999998,2014-11-24T12:00,18.5,81,0.0,16.9,180,0.0,2,66
-34.2619493,18.449795599999998,2014-11-24T13:00,18.5,81,0.0,18.7,180,0.0,1,46
-34.2619493,18.449795599999998,2014-11-24T14:00,18.6,79,0.0,19.8,178,0.0,2,78
-34.2619493,18.449795599999998,2014-11-24T15:00,18.5,78,0.0,19.5,175,0.0,3,99
-34.2619493,18.449795599999998,2014-11-24T16:00,18.5,76,0.0,19.0,170,0.0,3,94
-34.2619493,18.449795599999998,2014-11-24T17:00,18.5,73,0.0,19.1,158,0.0,3,95
-34.2619493,18.449795599999998,2014-11-24T18:00,18.3,72,0.0,18.8,144,0.0,3,85
-34.2619493,18.449795599999998,2014-11-24T19:00,17.8,73,0.0,18.8,135,0.0,2,51
-34.2619493,18.449795599999998,2014-11-24T20:00,17.5,73,0.0,18.5,127,0.0,1,22
-34.2619493,18.449795599999998,2014-11-24T21:00,17.3,72,0.0,18.1,125,0.0,0,0
-34.2619493,18.449795599999998,2014-11-24T22:00,17.0,74,0.0,15.7,127,0.0,0,0
-34.2619493,18.449795599999998,2014-11-24T23:00,16.6,77,0.0,15.8,125,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T00:00,16.3,79,0.0,16.2,122,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T01:00,16.2,82,0.0,16.1,119,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T02:00,15.9,84,0.0,16.3,118,0.0,0,2
-34.2619493,18.449795599999998,2014-11-25T03:00,15.8,85,0.0,16.3,118,0.0,0,3
-34.2619493,18.449795599999998,2014-11-25T04:00,15.8,85,0.0,17.1,115,0.0,0,8
-34.2619493,18.449795599999998,2014-11-25T05:00,16.1,82,0.0,17.3,113,0.0,0,1
-34.2619493,18.449795599999998,2014-11-25T06:00,16.8,79,0.0,18.8,110,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T07:00,17.8,75,0.0,17.9,109,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T08:00,19.0,70,0.0,16.3,108,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T09:00,20.2,66,0.0,15.1,108,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T10:00,21.1,62,0.0,13.3,123,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T11:00,21.4,61,0.0,13.6,130,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T12:00,21.4,61,0.0,15.3,137,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T13:00,21.1,62,0.0,17.1,141,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T14:00,20.9,64,0.0,19.2,140,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T15:00,20.6,65,0.0,21.4,138,0.0,0,0
-34.2619493,18.449795599999998,2014-11-25T16:00,20.2,66,0.0,23.2,132,0.0,0,0
