latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
-33.4770877,18.7346108,2014-11-24T00:00,16.4,93,0.0,8.3,185,0.0,0,13
-33.4770877,18.7346108,2014-11-24T01:00,15.6,93,0.0,7.6,175,0.0,0,9
-33.4770877,18.7346108,2014-11-24T02:00,15.2,95,0.0,7.3,171,0.0,0,10
-33.4770877,18.7346108,2014-11-24T03:00,14.7,95,0.0,7.3,169,0.0,0,8
-33.4770877,18.7346108,2014-11-24T04:00,14.4,96,0.0,6.8,162,0.0,0,5
-33.4770877,18.7346108,2014-11-24T05:00,17.1,85,0.0,7.2,162,0.0,0,4
-33.4770877,18.7346108,2014-11-24T06:00,19.4,71,0.0,7.8,158,0.0,0,5
-33.4770877,18.7346108,2014-11-24T07:00,22.3,56,0.0,7.6,149,0.0,0,4
-33.4770877,18.7346108,2014-11-24T08:00,24.3,46,0.0,6.2,144,0.0,2,52
-33.4770877,18.7346108,2014-11-24T09:00,25.9,40,0.0,4.6,162,0.0,3,82
-33.4770877,18.7346108,2014-11-24T10:00,27.3,35,0.0,6.6,221,0.0,3,88
-33.4770877,18.7346108,2014-11-24T11:00,28.4,33,0.0,9.7,219,0.0,2,74
-33.4770877,18.7346108,2014-11-24T12:00,28.9,32,0.0,12.7,215,0.0,1,45
-33.4770877,18.7346108,2014-11-24T13:00,28.9,34,0.0,15.1,208,0.0,1,35
-33.4770877,18.7346108,2014-11-24T14:00,28.3,37,0.0,17.7,204,0.0,3,95
-33.4770877,18.7346108,2014-11-24T15:00,27.3,40,0.0,19.1,202,0.0,3,97
-33.4770877,18.7346108,2014-11-24T16:00,25.9,45,0.0,18.7,205,0.0,3,82
-33.4770877,18.7346108,2014-11-24T17:00,24.4,49,0.0,15.5,208,0.0,2,66
-33.4770877,18.7346108,2014-11-24T18:00,22.9,53,0.0,11.2,195,0.0,0,19
-33.4770877,18.7346108,2014-11-24T19:00,21.5,57,0.0,11.3,173,0.0,0,13
-33.4770877,18.7346108,2014-11-24T20:00,21.1,56,0.0,11.8,149,0.0,0,2
-33.4770877,18.7346108,2014-11-24T21:00,20.5,56,0.0,12.5,134,0.0,0,0
-33.4770877,18.7346108,2014-11-24T22:00,19.6,59,0.0,10.5,131,0.0,0,0
-33.4770877,18.7346108,2014-11-24T23:00,18.5,63,0.0,10.0,128,0.0,0,0
-33.4770877,18.7346108,2014-11-25T00:00,17.6,67,0.0,9.8,126,0.0,0,0
-33.4770877,18.7346108,2014-11-25T01:00,16.8,71,0.0,9.2,121,0.0,0,0
-33.4770877,18.7346108,2014-11-25T02:00,16.1,75,0.0,9.2,116,0.0,0,0
-33.4770877,18.7346108,2014-11-25T03:00,15.6,78,0.0,9.0,113,0.0,0,0
-33.4770877,18.7346108,2014-11-25T04:00,15.5,79,0.0,9.7,112,0.0,0,0
-33.4770877,18.7346108,2014-11-25T05:00,18.2,68,0.0,10.6,108,0.0,0,0
-33.4770877,18.7346108,2014-11-25T06:00,21.7,55,0.0,13.1,98,0.0,0,0
-33.4770877,18.7346108,2014-11-25T07:00,24.9,46,0.0,14.0,91,0.0,0,0
-33.4770877,18.7346108,2014-11-25T08:00,27.7,38,0.0,11.5,88,0.0,0,0
-33.4770877,18.7346108,2014-11-25T09:00,29.9,32,0.0,7.6,87,0.0,0,0
-33.4770877,18.7346108,2014-11-25T10:00,31.6,27,0.0,3.3,139,0.0,0,0
-33.4770877,18.7346108,2014-11-25T11:00,32.8,24,0.0,3.6,186,0.0,0,0
-33.4770877,18.7346108,2014-11-25T12:00,33.6,21,0.0,5.6,207,0.0,0,0
-33.4770877,18.7346108,2014-11-25T13:00,34.0,20,0.0,7.5,215,0.0,0,0
-33.4770877,18.7346108,2014-11-25T14:00,33.9,20,0.0,10.0,218,0.0,0,0
-33.4770877,18.7346108,2014-11-25T15:00,33.3,22,0.0,12.9,210,0.0,0,0
-33.4770877,18.7346108,2014-11-25T16:00,32.1,26,0.0,14.4,193,0.0,0,0
-33.4770877,18.7346108,2014-11-25T17:00,30.0,31,0.0,12.8,164,0.0,0,0
-33.4770877,18.7346108,2014-11-25T18:00,27.3,38,0.0,14.5,136,0.0,0,0
-33.4770877,18.7346108,2014-11-25T19:00,25.5,43,0.0,16.2,122,0.0,0,0
-33.4770877,18.7346108,2014-11-25T20:00,23.8,49,0.0,15.1,115,0.0,0,0
-33.4770877,18.7346108,2014-11-25T21:00,22.5,54,0.0,13.7,108,0.0,0,0
-33.4770877,18.7346108,2014-11-25T22:00,21.4,58,0.0,12.1,102,0.0,0,0
-33.4770877,18.7346108,2014-11-25T23:00,20.6,61,0.0,9.8,98,0.0,0,0
-33.4770877,18.7346108,2014-11-26T00:00,19.8,65,0.0,7.6,87,0.0,0,0
-33.4770877,18.7346108,2014-11-26T01:00,19.1,68,0.0,7.2,53,0.0,0,0
-33.4770877,18.7346108,2014-11-26T02:00,18.9,68,0.0,13.4,8,0.0,0,2
-33.4770877,18.7346108,2014-11-26T03:00,18.4,69,0.0,22.8,344,0.0,0,8
-33.4770877,18.7346108,2014-11-26T04:00,16.9,78,0.0,20.1,345,0.0,1,23
-33.4770877,18.7346108,2014-11-26T05:00,17.4,76,0.0,21.6,345,0.0,2,56
-33.4770877,18.7346108,2014-11-26T06:00,18.5,70,0.0,25.2,346,0.0,2,52
