latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
-34.2619493,18.7346108,2014-11-24T00:00,17.8,90,0.0,8.9,137,0.0,0,12
-34.2619493,18.7346108,2014-11-24T01:00,17.7,90,0.0,8.7,132,0.0,0,8
-34.2619493,18.7346108,2014-11-24T02:00,17.5,92,0.0,8.4,130,0.0,0,7
-34.2619493,18.7346108,2014-11-24T03:00,17.6,92,0.0,8.7,128,0.0,0,13
-34.2619493,18.7346108,2014-11-24T04:00,17.7,92,0.0,9.0,127,0.0,0,13
-34.2619493,18.7346108,2014-11-24T05:00,19.0,86,0.0,10.7,123,0.0,1,21
-34.2619493,18.7346108,2014-11-24T06:00,19.2,84,0.0,11.8,121,0.0,1,22
-34.2619493,18.7346108,2014-11-24T07:00,20.0,79,0.0,13.9,121,0.0,1,36
-34.2619493,18.7346108,2014-11-24T08:00,22.6,64,0.0,15.1,130,0.0,2,63
-34.2619493,18.7346108,2014-11-24T09:00,23.1,61,0.0,15.0,136,0.0,3,99
-34.2619493,18.7346108,2014-11-24T10:00,23.6,60,0.0,14.7,155,0.0,3,99
-34.2619493,18.7346108,2014-11-24T11:00,23.6,61,0.0,16.3,162,0.0,3,97
-34.2619493,18.7346108,2014-11-24T12:00,24.1,58,0.0,18.4,168,0.0,3,90
-34.2619493,18.7346108,2014-11-24T13:00,24.3,58,0.0,20.2,164,0.0,2,62
-34.2619493,18.7346108,2014-11-24T14:00,24.3,56,0.0,21.4,155,0.0,2,56
-34.2619493,18.7346108,2014-11-24T15:00,24.6,55,0.0,21.9,144,0.0,3,95
-34.2619493,18.7346108,2014-11-24T16:00,24.4,56,0.0,21.6,134,0.0,3,98
-34.2619493,18.7346108,2014-11-24T17:00,21.9,61,0.0,21.3,127,0.0,3,97
-34.2619493,18.7346108,2014-11-24T18:00,21.3,61,0.0,19.3,117,0.0,3,93
-34.2619493,18.7346108,2014-11-24T19:00,21.0,61,0.0,18.1,107,0.0,3,83
-34.2619493,18.7346108,2014-11-24T20:00,19.7,66,0.0,17.7,102,0.0,2,55
-34.2619493,18.7346108,2014-11-24T21:00,19.1,70,0.0,17.6,101,0.0,1,25
-34.2619493,18.7346108,2014-11-24T22:00,18.0,76,0.0,17.4,103,0.0,0,0
-34.2619493,18.7346108,2014-11-24T23:00,17.7,80,0.0,18.3,100,0.0,0,0
-34.2619493,18.7346108,2014-11-25T00:00,17.5,81,0.0,18.9,98,0.0,0,2
-34.2619493,18.7346108,2014-11-25T01:00,17.4,82,0.0,19.2,95,0.0,0,4
-34.2619493,18.7346108,2014-11-25T02:00,17.2,85,0.0,18.5,97,0.0,0,8
-34.2619493,18.7346108,2014-11-25T03:00,17.5,84,0.0,19.2,96,0.0,0,12
-34.2619493,18.7346108,2014-11-25T04:00,17.7,81,0.0,20.3,96,0.0,1,20
-34.2619493,18.7346108,2014-11-25T05:00,19.3,74,0.0,23.8,93,0.0,1,28
-34.2619493,18.7346108,2014-11-25T06:00,20.4,72,0.0,23.8,91,0.0,1,22
-34.2619493,18.7346108,2014-11-25T07:00,21.1,69,0.0,22.3,92,0.0,0,17
-34.2619493,18.7346108,2014-11-25T08:00,23.7,60,0.0,23.1,94,0.0,0,9
-34.2619493,18.7346108,2014-11-25T09:00,24.6,55,0.0,23.3,98,0.0,0,1
-34.2619493,18.7346108,2014-11-25T10:00,25.9,51,0.0,22.2,107,0.0,0,0
-34.2619493,18.7346108,2014-11-25T11:00,26.5,50,0.0,23.1,113,0.0,0,0
-34.2619493,18.7346108,2014-11-25T12:00,26.5,49,0.0,25.0,118,0.0,0,0
-34.2619493,18.7346108,2014-11-25T13:00,26.4,50,0.0,27.1,119,0.0,0,0
-34.2619493,18.7346108,2014-11-25T14:00,25.6,53,0.0,27.5,117,0.0,0,0
-34.2619493,18.7346108,2014-11-25T15:00,25.1,55,0.0,27.7,115,0.0,0,0
-34.2619493,18.7346108,2014-11-25T16:00,24.7,57,0.0,26.2,111,0.0,0,0
-34.2619493,18.7346108,2014-11-25T17:00,22.4,64,0.0,22.6,107,0.0,0,0
